row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1298,2bb31b69-fcda-4f54-8338-f590944df999,Did the individuals rearrange the furniture for playing?,No.,"Yes, the individuals rearranged the furniture to create a more comfortable playing environment.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1299,2bb31b69-fcda-4f54-8338-f590944df999,Did someone draw a card in the clip?,Yes.,"Yes, someone drew a card from the deck.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1300,2bb31b69-fcda-4f54-8338-f590944df999,Did the scene involve any form of digital technology?,No.,"Yes, the scene involved digital technology as the person in the foreground is holding a smartphone, possibly to take a photo or record the game.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1301,2bb31b69-fcda-4f54-8338-f590944df999,Did the people appear to be outdoors?,No.,"No, the people were indoors, as indicated by the indoor setting and the presence of a television in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1302,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did the shoe appear before the card deck on the carpet?",Yes,"Yes, the shoe appears before the card deck on the carpet.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1303,2bb31b69-fcda-4f54-8338-f590944df999,Was the hand holding cards before the bottle was seen?,Yes,"No, the hand holding cards was not seen before the bottle was seen.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1304,2bb31b69-fcda-4f54-8338-f590944df999,"In the clip, did the playing of cards happen before the plant was visible?",No,"Yes, the playing of cards happened before the plant was visible.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1305,2bb31b69-fcda-4f54-8338-f590944df999,What is shown before the bottle on the left side of the frame?,Cards on the floor,"The video shows a person sitting on the floor, holding a smartphone, and interacting with a deck of cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1306,2bb31b69-fcda-4f54-8338-f590944df999,What do you see before the plant in the video's background?,A sofa,"Before the plant, there is a television screen mounted on the wall.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1307,2bb31b69-fcda-4f54-8338-f590944df999,Was the rug straightened before I sat down to play?,No.,"Yes, the rug was straightened before I sat down to play.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1308,2bb31b69-fcda-4f54-8338-f590944df999,Did I touch my foot before picking more cards from the pile?,No.,"No, you didn't touch your foot before picking more cards from the pile.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1309,2bb31b69-fcda-4f54-8338-f590944df999,Were the cards spread out on the rug before the game started?,No.,"Yes, the cards were spread out on the rug before the game started.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1310,2bb31b69-fcda-4f54-8338-f590944df999,Did I pick a card from my hand before the woman looked at hers?,Yes.,"Yes, you did.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1311,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before I look at my cards?,I pick them up.,"Just before I look at my cards, the person in the foreground reaches out to pick up a card from the deck.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1312,2bb31b69-fcda-4f54-8338-f590944df999,What action takes place before the game begins?,Sitting down on the rug.,"Before the game begins, the person holding the card is seen holding it up, possibly to show it to the other person.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1313,2bb31b69-fcda-4f54-8338-f590944df999,What happens before more cards are picked from the pile?,Playing a round of cards.,"Before more cards are picked from the pile, the person in the foreground reaches out to pick up a card from the pile.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1314,2bb31b69-fcda-4f54-8338-f590944df999,What activity takes place in this scene?,Playing cards in the house.,The activity in this scene is a card game being played by two individuals.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1315,2bb31b69-fcda-4f54-8338-f590944df999,Where are the individuals in this scene?,Inside a house.,The individuals are sitting on the floor in a room.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1316,2bb31b69-fcda-4f54-8338-f590944df999,What objects are central in this scenario?,Cards on the floor.,"The central objects in this scenario are the playing cards spread out on the rug, the playing cards being dealt, and the person's hands.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1317,2bb31b69-fcda-4f54-8338-f590944df999,How is the room in the clip furnished?,There's a bookshelf and a couch.,"The room is furnished with a patterned rug on the floor, a couch, and a few scattered items on the floor, including a bottle and a pair of shoes.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1318,2bb31b69-fcda-4f54-8338-f590944df999,What action is the person opposite performing?,Holding and presumably playing cards.,"The person opposite is holding a smartphone and appears to be interacting with it, possibly taking a photo or video of the person opposite.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1319,2bb31b69-fcda-4f54-8338-f590944df999,What seems to be the immediate action captured in the frame?,Dealing or picking up cards.,"The immediate action captured in the frame includes a person holding a smartphone, possibly taking a photo or recording the game, and another person holding a deck of cards.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1320,2bb31b69-fcda-4f54-8338-f590944df999,What can be said about the card game's progression?,It looks mid-game with several cards played.,"The video shows a progression of actions in the card game, with the player in the foreground holding a card and interacting with the other player, who is seated on the floor. The player in the foreground is seen holding a card and making hand gestures, possibly indicating a decision or strategy, while the player on the floor is seen holding a card and gesturing with their hands, possibly explaining or discussing the game. The game appears to be a standard playing card game, with the player in the foreground making hand gestures and the player on the floor gesturing with their hands.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1321,2bb31b69-fcda-4f54-8338-f590944df999,Is there a card game occurring?,Yes.,"Yes, there is a card game on the table.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1322,2bb31b69-fcda-4f54-8338-f590944df999,Is there more than one participant in the game?,Yes.,"Yes, there is more than one participant in the game.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1323,2bb31b69-fcda-4f54-8338-f590944df999,Have any cards been laid out on the floor?,Yes.,"Yes, there are several cards laid out on the floor, including a few that are being dealt or dealt back to the player.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1324,2bb31b69-fcda-4f54-8338-f590944df999,Is the activity taking place indoors?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1325,2bb31b69-fcda-4f54-8338-f590944df999,Does it appear to be a formal card-playing setting?,No.,"Yes, it appears to be a casual and relaxed setting, with the participants engaging in a card-playing/INFO card game.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1326,2bb31b69-fcda-4f54-8338-f590944df999,Was the rug visible before I started playing cards?,Yes.,"Yes, the rug was visible in the foreground of the video, partially covering the playing cards and the person's feet.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1327,2bb31b69-fcda-4f54-8338-f590944df999,Did the plant appear in the frame before the game began?,Yes.,"No, the plant was not visible in the frame before the game began.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1328,2bb31b69-fcda-4f54-8338-f590944df999,What happens before I sit on the floor?,The setting of the room is displayed.,"Before sitting on the floor, the person is holding a smartphone and a small object, possibly a card or a small device.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1329,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, does the arrangement of cards on the floor change before a new card is drawn?",No,"Yes, the arrangement of cards on the floor changes before a new card is drawn.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1330,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the heart card shown before a player picks more cards?",Yes,"Yes, the heart card is shown before a player picks more cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1331,2bb31b69-fcda-4f54-8338-f590944df999,Does the woman put down a card before all cards are laid out?,Yes,"Yes, the woman places a card on the table before all the cards are laid out.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1332,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before a new card is drawn from the deck?,Players examine their cards,"Just before a new card is drawn, the person in the striped socks reaches out to grab a card from the deck.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1333,2bb31b69-fcda-4f54-8338-f590944df999,"In the video sequence, what do we see happening before the cards are spread out?",A card is being placed down,"Before the cards are spread out, the person is holding a smartphone and appears to be looking at it, possibly checking the score or looking at a card.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1334,2bb31b69-fcda-4f54-8338-f590944df999,What takes place right before more cards are picked from the deck?,The woman sorts her cards,"Before more cards are picked from the deck, the person is seen holding a smartphone, possibly to take a photo or video of the deck.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1335,af400f98-3c57-46ad-acac-eaca6f940180,What location is shown in the video frame?,It shows a road.,"The location shown in the video frame is a dark, dimly lit area with a dark figure walking away from the camera.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1336,af400f98-3c57-46ad-acac-eaca6f940180,Are there other people present in this scene?,"Yes, people are present.","Yes, there are other people present in the background, walking on the sidewalk.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1337,af400f98-3c57-46ad-acac-eaca6f940180,Is the environment urban or rural?,The environment appears to be urban.,"The environment appears to be urban, as indicated by the presence of a motorcycle and the urban setting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1338,af400f98-3c57-46ad-acac-eaca6f940180,Is the road busy or empty?,The road is busy with movement.,"The road appears to be empty, with only a few people and a dog visible in the distance.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1339,af400f98-3c57-46ad-acac-eaca6f940180,What is the weather like in the scene?,The weather information is not provided.,"The weather appears to be overcast, with a dimly lit environment suggesting it might be evening or night.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1340,af400f98-3c57-46ad-acac-eaca6f940180,Who is walking in this clip?,I am walking along the road.,A person wearing a striped shirt and blue jeans is walking in this clip.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1341,af400f98-3c57-46ad-acac-eaca6f940180,What is the camera angle capturing?,The camera angle captures from the walker's perspective.,"The camera angle is from a first-person perspective, capturing the view of the person's feet and the ground.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1342,af400f98-3c57-46ad-acac-eaca6f940180,Is there interaction with the passerby?,No interaction is mentioned or shown.,"Yes, there is interaction with the passerby. The person in the striped shirt is seen holding the hand of the person in the striped shirt, suggesting a friendly or familial relationship.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1343,af400f98-3c57-46ad-acac-eaca6f940180,Do any vehicles pass by closely?,"The summary indicates vehicles move past, but closeness isn't specified.","Yes, a motorcycle passes by closely in the distance.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1344,af400f98-3c57-46ad-acac-eaca6f940180,Is there an accident occurring in the video?,"No, no accident is mentioned.","Yes, there is an accident occurring in the video. A person is seen falling off the skateboard, and another person is seen running towards the fallen individual.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1345,af400f98-3c57-46ad-acac-eaca6f940180,Is there any construction work shown in the video?,"No, no construction is mentioned.","No, there is no construction work shown in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1346,af400f98-3c57-46ad-acac-eaca6f940180,Does the video frame show clear skies?,The video frame does not provide this information.,"No, the video frame shows a dark and blurry night scene with no clear skies.",Whether Something Happened(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
1347,af400f98-3c57-46ad-acac-eaca6f940180,What is the main event depicted in this video clip?,A walk on the road with a woman and interactions with passersby.,"The main event depicted in this video clip is a person holding a cigarette, walking down a path, and then passing by a person who is holding a banana.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1348,af400f98-3c57-46ad-acac-eaca6f940180,Which location is primarily featured in this video clip?,The video clip features a road.,The primary location featured in this video clip is a rural or semi-rural area with a dirt road.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1349,af400f98-3c57-46ad-acac-eaca6f940180,How many main subjects are involved in this video scenario?,"Two main subjects, a man and a woman.",There are two main subjects involved in this video scenario: a person and a child.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1350,af400f98-3c57-46ad-acac-eaca6f940180,Are there other individuals present in this video scene besides the subjects?,"Yes, there are passersby present.","Yes, there is another individual present in the background, partially visible, who appears to be wearing a patterned garment.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1351,af400f98-3c57-46ad-acac-eaca6f940180,What actions are shown in these new frames?,A person is seen walking and reaching out to others.,"The new frames show a person holding a small object, possibly a toy or a snack, and a person wearing a blue and white patterned top and blue pants. The person in the blue and white patterned top is also holding a small object, possibly a toy or a snack.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1352,af400f98-3c57-46ad-acac-eaca6f940180,Is there any communication depicted in the clip?,"Yes, there is interaction with passersby.","No, there is no communication depicted in the clip.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1353,af400f98-3c57-46ad-acac-eaca6f940180,Can you describe the physical posture in this frame?,The person's arm is extended forward as if reaching out.,"The person in the striped shirt is holding a small object in their right hand, and their left hand is resting on their hip. They are standing upright with their feet positioned shoulder-width apart.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1354,af400f98-3c57-46ad-acac-eaca6f940180,Are the movements in the video leisurely or hurried?,They appear leisurely.,The movements in the video are leisurely and unhurried.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1355,af400f98-3c57-46ad-acac-eaca6f940180,Does the person in the video come into physical contact with others?,It is implied but not visible.,"No, the person in the video does not come into physical contact with others.",Whether Something Happened(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1356,af400f98-3c57-46ad-acac-eaca6f940180,Is the person in the video engaging in a conversation?,Yes.,"Yes, the person in the video is holding a phone and appears to be engaged in a conversation.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1357,af400f98-3c57-46ad-acac-eaca6f940180,Does the person walk on a grassy path in the video?,No.,"Yes, the person walks on a grassy path in the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1358,af400f98-3c57-46ad-acac-eaca6f940180,Does the person in the video interact with more than one passerby?,Yes.,"Yes, the person in the video interacts with at least one passerby, as indicated by their hand reaching out towards the other person.",Whether Something Happened(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1359,af400f98-3c57-46ad-acac-eaca6f940180,What is the setting of this video clip?,It's on a road with a person walking and interacting with a woman.,"The setting of the video clip appears to be a rural or semi-urban area with a dirt path, grassy areas on either side, and a vehicle parked on the side.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1360,af400f98-3c57-46ad-acac-eaca6f940180,Is there any physical contact between the two individuals?,No.,"No, there is no physical contact between the two individuals in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1361,af400f98-3c57-46ad-acac-eaca6f940180,Did the person in the video stop walking while interacting?,No.,"Yes, the person in the video stopped walking while interacting with the person in the blue dress.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1362,af400f98-3c57-46ad-acac-eaca6f940180,Is the communication friendly and non-threatening?,Yes.,"Yes, the communication is friendly and non-threatening, as indicated by the relaxed body language and the casual nature of the interaction.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1363,af400f98-3c57-46ad-acac-eaca6f940180,"In the video, do I interact with some passersby before walking with the woman on the road?",No,"Yes, you interact with some passersby before walking with the woman on the road.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1364,af400f98-3c57-46ad-acac-eaca6f940180,"In the video, do I walk alone on the road before interacting with a woman?",Yes,"Yes, you walk alone on the road before interacting with a woman.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1365,af400f98-3c57-46ad-acac-eaca6f940180,What do I do just before interacting with the woman on the road in the video?,Walk alone,"You should approach the woman on the road, possibly to give her a hug or a pat on the back.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1366,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Who is involved in the scene?,A man and some girls.,The scene involves a person who is involved in the preparation and serving of food at a street food stall.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1367,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What activity is taking place?,Food preparation.,"The activity taking place is the preparation of a dish, likely a type of curry or stew, with various ingredients and spices being added to a pot.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1368,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What can be seen on the table in the scene?,Ingredients and cooking utensils.,"The table in the scene is covered with various food items, including a bowl of rice, a bowl of rice with a spoon, and a bowl of rice with a spoon.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1369,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the camera wearer doing with the spoon?,Cooking food.,The camera wearer is using the spoon to scoop a small amount of the yellowish mixture from the bowl and then placing it onto the food.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1370,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What can be assumed about the pace of the activity?,It is fast-paced.,"The activity appears to be fast-paced, as indicated by the close-up shots of the hands moving quickly, suggesting that the person is actively engaged in preparing the food.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1371,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show any monetary transaction?,No.,"No, the video does not show any monetary transaction.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1372,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food prepared for a large group?,Yes.,"Yes, the food is prepared for a large group, as indicated by the multiple people in the background and the large quantity of food being prepared.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1373,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the camera wearer handle more than one dish?,Yes.,"Yes, the camera wearer is seenNECTING",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1374,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the setting in this video clip?,A food tent with servings of food.,"The setting in this video clip is a bustling street food stall at night, with various dishes and people visible in the background.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1375,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the person serving food to more than one person?,Yes.,"Yes, the person is seen serving food to more than one person, as indicated by the hand reaching out to the person on the right.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1376,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there a pot included in the food items being served?,Yes.,"Yes, there is a pot included in the food items being served.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1377,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the setting of this video during a nighttime event?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1378,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food made for a man and some girls before serving food under the tent?,Yes,"Yes, the food is made for a man and some girls before serving food under the tent.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1379,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the setting of the video clip?,At a roadside food stall.,"The setting of the video clip is a bustling street food stall at night, with people interacting around the food preparation area.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1380,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Who is the main person interacting with others in the scene?,A food stall vendor.,The main person interacting with others in the scene is a person wearing a black shirt.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1381,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What type of interaction occurs between the vendor and customers?,Serving food and conversing.,The vendor interacts with customers by serving them food and interacting with them through gestures and movements.,Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1382,20bc995f-c3de-4789-bd7a-34cf1a313b0c,How is the stall vendor engaging with the customers besides serving food?,Talking with them.,The stall vendor is engaging with the customers by interacting with them through gestures and using a mobile phone.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1383,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the vendor wearing gloves while handling food?,No.,"Yes, the vendor is wearing gloves while handling food.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1384,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show a customer receiving change after payment?,No.,"Yes, the video shows a customer receiving change after paying for their food.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1385,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there any interaction between the customers in the frame?,No.,"Yes, there is a customer in the foreground holding a small container, possibly a container of food, and another customer in the background is seen holding a smartphone.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1386,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the stall have a digital payment option displayed?,Yes.,"Yes, the stall has a digital payment option displayed.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1387,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the interaction with woman B happen before serving to woman C?,Yes,"Yes, the interaction with woman B happens before serving to woman C.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1388,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Do I serve food to a group of people before the roadside food stall scene?,No,"Yes, you can serve food to a group of people before the roadside food stall scene.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1389,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, did I serve food under the tent before talking to man A at the stand?",No,"Yes, you served food under the tent before talking to man A at the stand.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1390,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, does serving pani puri occur before making food for the man and girls?",Yes,"Yes, the video shows the process of serving pani puri before making food for the man and girls.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1391,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"What happens before interacting with woman A, B, and C at the roadside stall?",I serve food to a group of people.,"Before interacting with woman A, B, and C at the roadside stall, the person is seen holding a small container, possibly containing a snack or food item.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1392,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Describe the setting of this video clip.,A roadside food stall at night.,"The video takes place in a bustling street food stall at night, characterized by a vibrant array of food items and a lively atmosphere. The scene is illuminated by artificial lighting, highlighting the colorful and appetizing food on the table. The person in the video is seen interacting with the food, possibly preparing or serving it, while holding a smartphone with a call interface on the screen. The background shows other people and the hustle of the street, adding to the dynamic and busy ambiance of the setting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1393,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Could you summarize the depicted scenario?,A person serving and conversing at a food stall.,"The video showcases a bustling street food stall at night, with a person preparing and serving food. The scene is filled with vibrant colors and a variety of dishes, including a large bowl of curry, a bowl of fried snacks, and a plate of chickpeas. The person is seen holding a smartphone, possibly checking a recipe or a social media post, while the food is being prepared and served. The background is busy with other people and the hustle of street food vendors.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1394,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the vendor converse with two individuals?,Yes.,"Yes, the vendor engaged in conversation with two individuals, as indicated by their hand gestures and proximity to the camera.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1395,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the sequence, is food served at the roadside stall before the food tent?",No,"Yes, the video shows food being served at the roadside stall before the food tent.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1396,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What scene is captured in the video clip?,A food stand with cooking in progress.,"The video captures a bustling street food stall at night, filled with a variety of dishes and people. The scene is illuminated by a bright light source, highlighting the vibrant colors and textures of the food. The stall is adorned with colorful decorations and has a lively atmosphere. A person is seen holding a small container, possibly a snack or a side dish, and appears to be interacting with the food. The background shows a busy street with other people and vehicles, indicating a lively urban setting.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1397,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What's the brief of the depicted scenario?,Food preparation at a stand with a customer waiting.,"The image captures a bustling street food stall at night, illuminated by a bright overhead light. The stall is filled with a variety of food items, including a large metal plate with a thick, brownish mixture, a bowl of what appears to be a creamy, yellowish substance, and a bowl of a vibrant green and orange mixture. The background is dark, emphasizing the vibrant colors of the food and the light from the overhead light. A person is seen reaching for a small container, possibly a condiment or a side dish, and another person is seen interacting with the food, possibly preparing or serving it. The atmosphere suggests a lively and busy food market environment.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1398,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the scene capture a customer receiving their order?,No.,"Yes, the scene captures a customer receiving their order, as indicated by the person's hand reaching towards the food on the table.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1399,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there any indication of a payment transaction in the video?,No.,"Yes, there is a person in the video holding a smartphone, possibly capturing the moment or checking the transaction.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1400,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show the cook finishing the dish?,No.,"Yes, the video shows the cook finishing the dish, as indicated by the hand holding a spoon and the completion of the dish on the plate.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1401,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the cook multitasking between cooking and another activity?,Yes.,"Yes, the cook is seen handling a spoon and a bowl, indicating multitasking between cooking and another activity.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1402,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the cook appear to be preparing food for more than one person?,Yes.,"Yes, the cook appears to be preparing food for more than one person, as indicated by the presence of multiple individuals in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1403,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the discussion with man X and man Y happen before serving woman Z?,No,"No, the discussion with man X and man Y did not happen before serving woman Z.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1404,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What event happened before the phone conversation?,Serving a different customer,"Before the phone conversation, the person was seen preparing food at a street food stall.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1405,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Was food made for woman A after the interaction with woman B?,Yes,"Yes, food was made for woman A after the interaction with woman B.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1406,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the phone conversation occur before discussing with man Y?,Yes,"No, the phone conversation did not occur before discussing with man Y.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
