video_id,question,answer,pred_answer,task
89a95cd8-ca13-4edf-807e-d62138fd30e0,Does the clip show a person flipping the roti?,No.,"Yes, the clip shows a hand holding a spatula and flipping the roti in the frying pan.",Whether Something Happened(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Is the roti being taken out of the pan in this frame?,Yes.,"No, the roti is not being taken out of the pan in this frame.",Whether Something Happened(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Does the clip involve any baking activity?,No.,"Yes, the clip involves baking activity, as the person is seen rolling out dough and placing it into a pan.",Whether Something Happened(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Is there another person assisting with the cooking?,No.,"Yes, a hand is seen holding a spoon, indicating that another person is assisting with the cooking.",Whether Something Happened(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Was the flat bread prepared before the roti was roasted?,Yes,"Yes, the flat bread was prepared before the roti was roasted.",Order Judging(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I put the roasted roti in the pot before cutting the cucumber?,No,"No, you should have placed the roasted roti in the pot before cutting the cucumber.",Order Judging(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I roast the roti after preparing the flat bread?,Yes,"No, the roti was not roasted after preparing the flat bread.",Order Judging(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,What cooking method is used for tortillas?,They are placed in a hot pot.,The tortillas are being cooked in a deep-fried pan.,Scene Summary
89a95cd8-ca13-4edf-807e-d62138fd30e0,Is the person wearing oven mitts?,No.,"No, the person is not wearing oven mitts.",Whether Something Happened(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,"In the video, is the pot closed after the roti is put inside?",Yes,"Yes, the pot is closed after the roti is put inside.",Order Judging(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I use a spatula to roast the roti before placing it in the pot?,Yes,"Yes, you used a spatula to roast the roti before placing it in the pot.",Order Judging(Y/N)
89a95cd8-ca13-4edf-807e-d62138fd30e0,What activity is shown just before the roti comes in contact with the pan?,The roti is picked up,"Just before the roti comes in contact with the pan, a hand is seen holding a pair of tongs, ready to handle the roti.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What activity is depicted in this snapshot?,A card game is being played.,"The activity depicted in this snapshot is a person playing a card game, possibly a game of cards or a similar card game, with another person holding a card and a small object, possibly a game piece or a card.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,Where is this scene likely taking place?,"The scene is indoors, possibly in a living room.",This scene is likely taking place in a living room.,Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are present in this setting?,"Cards, a piece of paper, and a plant.","The objects present in this setting include a person holding a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone,",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,How is the room furnished?,"With a couch, a rug, and various personal items.","The room is furnished with a wooden floor, a large rug, a potted plant, and a television mounted on the wall.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What is the approximate time of day in this scene?,It's not discernible from this image.,"The exact time of day is not specified, but the lighting suggests it could be daytime.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What action is being performed with the cards?,The cards are being reshuffled.,"The person is flipping through the cards, possibly counting or sorting them.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,What is the person across doing?,The person is holding and possibly organizing cards.,"The person across is playing a card game, specifically a game of 'Clue' or 'Clue for Two,' as indicated by the cards being held in their hands.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,What follow-up activity to shuffling is likely?,Dealing the cards to players.,"The follow-up activity to shuffling is likely to be the person in the pink mask holding a small object, possibly a piece of paper or a card, and examining it closely.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Is there more than one participant in the card activity?,Yes.,Yes.,Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is any reading material involved in the activity?,"Yes, there's a piece of paper being held.","Yes, there is a book visible on the floor near the person in the foreground.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are any electronic devices being used in the game?,No visible electronic devices are used.,"Yes, a smartphone is being used to display the game.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Has any card been laid out on the floor?,"No, they're being held or shuffled.","Yes, a card has been laid out on the floor.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What activity is taking place in the room?,Playing poker.,"The activity taking place in the room is a card game, with one person holding a deck of cards and another person holding a piece of paper, possibly a card or a script.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of this clip?,"Indoors, in a room.","The setting of this clip is a cozy living room with a patterned rug, a person sitting on the floor, and various items scattered around, including playing cards, papers, and a small object.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are visible in the scene?,"Cards, a carpet, and furniture.","A colorful patterned rug, a small stack of papers, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of cards, a small stack of",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,Describe the atmosphere of the room.,Casual and leisurely.,"The room has a cozy and casual atmosphere, with a patterned rug on the floor, a small table with a few items, and a person sitting on the floor holding a deck of cards.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What precedes the dealing of cards in poker?,Reshuffling the cards.,"The video begins with a person holding a deck of cards, preparing to deal them.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Did someone shuffle cards in this video?,Yes.,"Yes, someone in the video is seen shuffling cards.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is the room set up for a large gathering?,No.,Yes.,Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are the individuals standing in this video?,No.,"No, the individuals are sitting on the floor in this video.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was the deck reshuffled before playing the cards?,Yes.,"Yes, the deck was reshuffled before playing the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before picking up the cards?,The cards are spread on floor.,"Just before picking up the cards, the person places the cards on the table and picks up a piece of paper.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What action occurs before the deck is seen in a unified stack?,Separate the cards.,"Before the deck is seen in a unified stack, the person is seen holding a deck of cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is visible before I separate cards?,Floor and unorganized cards.,"Before I separate cards, there are several cards scattered on the floor.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of the current video clip?,A room with two people playing cards.,"The setting of the current video clip is a cozy living room with a patterned rug, a person sitting on the floor, and various items scattered around, including playing cards, a smartphone, and some papers.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are prominent in the video scene?,"Playing cards, a phone, and a paper.","The prominent objects in the video scene include playing cards, a smartphone, a remote control, a small black device, and a piece of paper with text.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,How would you characterize the atmosphere in the video?,Casual and leisurely.,"The atmosphere in the video is casual and relaxed, with the participants engaging in a card game that involves both physical and mental engagement.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What actions are being performed in the video clip?,"Shuffling, picking, and playing cards.","The actions performed in the video clip include a person holding a smartphone, another person holding a deck of cards, and a third person holding a smartphone.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Did the individuals reshuffle the cards in the video?,Yes.,"Yes, the individuals reshuffled the cards in the video.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was a phone used during the gameplay?,Yes.,"Yes, a hand holding a phone appears in the bottom right corner of the frame, suggesting that the phone was used during the gameplay.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was a new game started in the video clip?,Yes.,"Yes, a new game was started in the video clip.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did the scene capture any form of disagreement?,No.,"No, the scene does not capture any form of disagreement.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game started before the cards are reshuffled?",No.,"Yes, the video shows the cards being shuffled before the poker game begins.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is the deck spread out on the floor after picking a card?,Yes.,Yes,Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Does the card shuffling happen before sitting on the floor?,No.,"No, the card shuffling happens after sitting on the floor.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the card game initiated before sitting with the lady?",No.,"Yes, the card game is initiated before sitting with the lady.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What happens before the poker game is played in the video?,Cards are picked.,"Before the poker game is played, the person in the pink and purple shirt is seen holding a smartphone, possibly checking messages or notifications.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What occurs right before reshuffling the cards?,I sit with the lady.,"A hand holding a smartphone appears, likely to show the person the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is done just before spreading the cards on the floor?,Cards are picked.,"Just before spreading the cards on the floor, the person is seen holding a smartphone, possibly to take a photo or video of the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did I play cards before shuffling them?",No.,"Yes, you played cards before shuffling them.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did I shuffle the cards before picking them?",Yes.,"Yes, the person in the video picks up the cards from the table and starts to shuffle them before picking them up again.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What is the action before reshuffling the cards in the video?,Separating the cards.,"Before reshuffling the cards, the person is seen holding a smartphone and a card, possibly preparing to shuffle the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of the video?,A room with two people playing poker.,"The setting of the video is a cozy living room with a wooden floor, a white wall, and a white ceiling.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are present in the scene?,"Cards, a tablecloth, and personal items on the floor.","The objects present in the scene include playing cards, a smartphone, a smartphone case, a smartphone screen, a smartphone case, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone screen, a smartphone case, a smartphone, a smartphone, a smartphone, a smartphone, a smartphone, a",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What is the main focus of the camera?,The poker game and the players' actions.,"The main focus of the camera is on the hands of the person playing cards, as they are seen holding and manipulating the cards.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What stage of the game is shown?,"The preparation phase, shuffling and dealing cards.","The stage of the game shown is where the person is holding a card and appears to be in the process of making a move, possibly to place a card on the table.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Capture the essence of the action in a short phrase.,An intense poker game in progress.,"A person is playing cards, while another person drinks from a cup.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Did the person shuffle the cards more than once?,Yes.,"Yes, the person shuffled the cards multiple times.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is there another activity besides poker being portrayed?,No.,"Yes, there is another activity portrayed, which is a person holding a smartphone and interacting with it, possibly taking a photo or recording the game.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are both players sitting on chairs?,"No, they are sitting on the floor.","No, only one player is sitting on a chair.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the card reshuffling performed before picking the cards?",No,"Yes, the card reshuffling is performed before picking the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is the lady X present in the room before I reshuffle the cards?,Yes,"Yes, the lady X is present in the room before I reshuffle the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Do I play the cards before lady X picks her phone?,No,"No, you do not play the cards before lady X picks her phone.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are the cards picked before they are played?,Yes,"Yes, the cards are picked before they are played.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What happens just before the cards are played in the video?,The cards are reshuffled.,"Just before the cards are played, the person in the pink and blue shirt is seen holding a white cup, possibly to drink from it.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What do we see happening just before the cards are picked?,The cards are reshuffled.,"Just before the cards are picked, the person is seen holding a smartphone, possibly to take a photo or record the game.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What action takes place before reshuffling the cards?,The cards are picked.,"Before reshuffling, the person holding the card in their hand is seen holding a white object, possibly a card or a small object, and appears to be in the process of reshuffling the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,"Before the poker game begins, what is the last action performed?",The cards are reshuffled.,"Before the poker game begins, the last action performed is the person holding the card in their hand, preparing to make a move.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,Did the card reshuffling happen before picking the cards?,No,"Yes, the card reshuffling happened before picking the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was playing cards done after picking the cards?,Yes,"Yes, after picking the cards, the person was seen holding the cards in their hands, indicating that the game was completed.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What happened just before playing poker cards?,Reshuffled the cards,"Just before playing poker cards, the person in the pink and blue shirt was seen holding a white cup and gesturing with their hands, possibly explaining something or making a point.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What occurs right before reshuffling the cards?,Picked the cards,"The person in the pink and blue shirt is seen holding a white object, possibly a card or a piece of paper, and appears to be interacting with the cards on the table.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What action took place just before picking the cards?,Reshuffled the cards,"Just before picking the cards, the person in the pink and blue shirt was seen holding a white cup and gesturing with their hands, possibly explaining something or making a point.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What environment is presented in the video?,A casual indoor space with a card game being played.,"The video is set in a cozy living room with a leopard print blanket, a pink bag, and a white cup on the floor.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What sequence of actions is depicted here?,"Selecting, organizing, and using cards in a game is depicted.","The sequence of actions depicted in the video is as follows: 1) A person is holding a card and a drink, preparing to play a card game. 2) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 3) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 4) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 5) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 6) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 7) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 8) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 9) The person is seen holding a card and a drink, and then starts to flip through a deck of cards. 10) The person is seen holding a card and a drink, and then starts to flip through a deck of",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,How are the participants utilizing the items?,They are using cards for a recreational activity.,"The participants are using the items to engage in a card game, with one person holding a deck of cards and the other holding a card and a small object, possibly a pen or a small tool.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Is there a competitive game being played in this scene?,Yes.,"Yes, there is a card game being played, with one person holding a card and another holding a card, indicating a competitive game.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Has any card been placed face-up on the carpet?,Yes.,"Yes, a card has been placed face-up on the carpet.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are there drinks present on the floor beside the players?,Yes.,"Yes, there are drinks present on the floor beside the players.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is there a document visible on the floor?,Yes.,Yes.,Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Are both participants actively selecting cards?,Yes.,"Yes, both participants are actively selecting cards, as indicated by their focused expressions and the cards being held up in front of them.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is the poker game played before reshuffling the cards?,No,"Yes, the person holding the poker chips is seen holding the cards in their hands, indicating that the game has been played before reshuffling.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What action is performed immediately before reshuffling?,Picking the cards,"Before reshuffling, the person holding the card is seen holding a white cup, possibly to drink from it.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,Was the poker card played after the cards were picked?,Yes.,"Yes, the cards were played after the cards were picked.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What action occurs before playing the card game?,Separating cards.,"Before playing the card game, the person in the striped shirt is seen holding a white cup, possibly preparing to drink from it.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is done just before reshuffling the cards?,Picking the cards.,"Just before reshuffling the cards, the person in the striped socks is seen holding a card and a pen, preparing to start the reshuffling process.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is the main setting of this scene?,The setting is a room where a poker card game is being played.,The main setting of this scene is a cozy living room where a person is playing a card game.,Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,How many participants are involved in the card game?,There are two participants in the card game.,Two participants are involved in the card game.,Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are primarily visible on the table?,Visible objects include poker cards and scattered items.,"The objects primarily visible on the table are a white cup, a glass, and a small stack of money.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,Describe the sequence of actions with the poker cards.,"The poker cards are picked up, shuffled, then played in turns.","The sequence of actions begins with the person holding a deck of cards, then they shuffle the cards, and finally, they deal the cards to the other person.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Did I carry out a reshuffle of the poker cards?,Yes.,"Yes, you did.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was a complete poker game played in this clip?,Yes.,"Yes, the video captures a complete poker game in progress, with the players alternating between playing cards and holding money, and the game continues with the players making hand decisions and making bets.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did the game involve more than two players?,No.,"Yes, the game involved more than two players.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did I participate in dealing the cards?,Yes.,"Yes, you participated in dealing the cards.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did the card shuffling happen before playing the game?",Yes.,"Yes, the card shuffling happened before playing the game.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did the playing of poker cards occur before reshuffling the cards?,No.,"Yes, the playing of poker cards occurred before reshuffling the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did picking the cards happen after playing the card game?,No.,"Yes, the person in the striped socks is seen picking up the cards from the table, indicating that the game was likely played before picking up the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What happens just before playing the poker card game in the video?,Reshuffling the cards.,"Just before playing the poker card game, the person in the striped socks is seen holding a cup, possibly to drink, and then they are seen holding a deck of cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What occurs directly before playing the card game?,Separating the cards.,"A person in a pink and blue striped sweater is seen holding a cup, possibly drinking, while another person is holding a deck of cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, was the poker card played before they were reshuffled?",No,"Yes, the poker card was played before they were reshuffled.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the clip, was the poker card reshuffled after card separation?",Yes,"Yes, the poker card was reshuffled after card separation.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before playing the poker card in the video?,Reshuffling the cards,"Just before playing the poker card, the person in the striped socks is seen holding a cup, possibly to drink, and then reaches for the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, what event precedes playing the card game?",Separating cards,"The event that precedes playing the card game is the person holding a cup, possibly enjoying a drink, sitting on the floor with a cup and a glass nearby.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What does this video clip depict in the room scene?,The video shows a card game session in a room.,"The video clip depicts a person sitting on the floor in a room, playing a card game. The room is furnished with a couch, a chair, and a table with various items on it, including a cup and a bottle.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What can you infer about the location in the video?,"It is a casual, home-like space with a seated person.","The location appears to be a cozy living room with a patterned rug, a couch, and some scattered items on the floor, suggesting a casual and comfortable setting.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,Do these frames show any specific action with the cards?,"Yes, the cards are being reshuffled by the person.","Yes, the frames show the cards being dealt and the cards being held by the person.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Did the scene show a game in progress?,Yes.,"Yes, the scene shows a game in progress, as indicated by the cards being dealt and the person's focused engagement with the game.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was there a card shuffle taking place?,Yes.,"Yes, there was a card shuffle taking place, as indicated by the cards being shuffled in the background.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did they play the cards on a traditional table?,No.,"No, they played the cards on a patterned rug.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was the person alone in this activity?,No.,"Yes, the person was alone in this activity.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did the video capture an outdoor event?,No.,"No, the video does not capture an outdoor event. It focuses on a cozy indoor setting where a person is playing a card game.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What action takes place immediately before the carpet is covered?,Sitting down.,"Before the carpet is covered, the person in the pink and white outfit is seen holding a card and a small object, possibly a phone or a remote control.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,Is the card game played before reshuffling the cards?,No,"Yes, the card game is played before reshuffling the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is picking the cards shown before separating them?,Yes,"Yes, the person is seen picking the cards before separating them, as indicated by the cards being held up in front of them.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Does separating cards happen before reshuffling?,Yes,"Yes, before reshuffling, the cards are separated and shuffled.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is reshuffling the cards shown before playing poker?,Yes,"Yes, the video shows the cards being shuffled before the game begins.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Does picking cards occur before playing the card game?,Yes,"Yes, picking cards occurs before playing the card game.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What is the current setting in the video clip?,A room where a card game is being played.,"The setting is a cozy living room with a person sitting on the floor, playing a card game.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What objects are central to the scene in the video?,A deck of poker cards.,The central objects in the scene are a deck of playing cards and a smartphone.,Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,What is the main focus of the scene?,The act of playing a poker game.,"The main focus of the scene is a person playing a card game, with the focus on the hands of the cards being dealt and the person's interaction with them.",Scene Summary
2bb31b69-fcda-4f54-8338-f590944df999,Detail the sequence of actions with the cards.,"Cards are being selected, shuffled, and dealt for poker.","The video begins with a person sitting on the floor, holding a deck of cards in their hands. They are surrounded by a variety of playing cards scattered around them. The person appears to be in the middle of a game, possibly playing a card game. The person then reaches out and takes a card from the deck, examining it closely. The scene continues with the person still holding the card, appearing to be in the process of making a decision or decision. The person then reaches out and places the card back into the deck. The video wraps up with the person still holding the card, with the deck of cards still visible on the floor.",Action Caption
2bb31b69-fcda-4f54-8338-f590944df999,Does the scene show a poker game in action?,Yes.,"Yes, the scene shows a poker game in action, with the person in the foreground holding a deck of cards and the other person in the background holding a hand of cards.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Does the video include a moment of card shuffling?,Yes.,"Yes, the video includes a moment of card shuffling, where the person is seen holding a card and preparing to shuffle it.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is a card game being organized on a carpet?,Yes.,Yes,Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Does the clip show someone dealing cards?,Yes.,"Yes, the clip shows someone dealing cards.",Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Is the lady sitting on the floor while playing cards?,Yes.,Yes,Whether Something Happened(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did the card shuffling happen before playing cards?,Yes,"Yes, the card shuffling happened before playing cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Was the room entered before the cards were reshuffled?,Yes,"Yes, the room was entered before the cards were reshuffled.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,Did card shuffling occur before the cards were picked?,No,"Yes, card shuffling occurred before the cards were picked.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,What action is performed right before playing cards?,Reshuffling the cards,"A hand is shown holding a card, likely preparing to shuffle it.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What happens just before reshuffling the cards?,Picking up the cards,"Just before reshuffling, the person in the foreground reaches out to the person in the background, possibly to assist or to take the cards.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What is done immediately before picking up cards?,Entering the room,"Before picking up cards, the person is seen holding a smartphone, possibly checking a message or looking at something on the screen.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,What takes place immediately after reshuffling cards?,Playing cards,"After reshuffling cards, the person in the foreground reaches out to pick up a card from the deck.",What event order
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game started before reshuffling the cards?",No,"Yes, the poker game is started before reshuffling the cards.",Order Judging(Y/N)
2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game initiated before the cards are spread out on the floor?",Yes,"Yes, the poker game is initiated before the cards are spread out on the floor.",Order Judging(Y/N)
