row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1254,2bb31b69-fcda-4f54-8338-f590944df999,Can you describe the table setup for the game?,Cards are spread out haphazardly on the carpet.,"The table is adorned with a white cloth and has several playing cards spread out, indicating an ongoing game.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1255,2bb31b69-fcda-4f54-8338-f590944df999,How are the players seated during the game?,They are sitting cross-legged on the floor.,"The players are seated on the floor, with one player sitting in a relaxed position and another standing.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1256,2bb31b69-fcda-4f54-8338-f590944df999,Did the game just start?,"No, it is in progress as cards are already spread out.","Yes, the game appears to have just started as indicated by the cards being laid out on the table and the person in the foreground holding a card.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1257,2bb31b69-fcda-4f54-8338-f590944df999,Did reshuffling the cards happen before playing the poker cards?,Yes.,"Yes, the cards were reshuffled before playing the poker cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1258,2bb31b69-fcda-4f54-8338-f590944df999,Did laying out the cards on the floor occur after sitting down?,Yes.,"Yes, the cards were laid out on the floor after sitting down.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1259,2bb31b69-fcda-4f54-8338-f590944df999,Did the game of cards start after the cards were laid out?,Yes.,"Yes, the game of cards began after the cards were laid out.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1260,2bb31b69-fcda-4f54-8338-f590944df999,Did I play cards before reshuffling them?,No,"Yes, you played cards before reshuffling them.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1261,2bb31b69-fcda-4f54-8338-f590944df999,Was the rug visible before I dealt the cards?,Yes,"Yes, the rug was visible before I dealt the cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1262,2bb31b69-fcda-4f54-8338-f590944df999,Did I spread cards on the floor before sitting down?,Yes,"Yes, you spread cards on the floor before sitting down.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1263,2bb31b69-fcda-4f54-8338-f590944df999,Were cards in my hand before reshuffling?,No,"No, the cards were not in your hand before reshuffling.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1264,2bb31b69-fcda-4f54-8338-f590944df999,Was I seated before the cards were displayed face-up?,Yes,"Yes, you were seated before the cards were displayed face-up.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1265,2bb31b69-fcda-4f54-8338-f590944df999,What happened just before playing cards?,Reshuffled the cards,"Just before playing cards, the person in the foreground was seen holding a smartphone and gesturing with their hands.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1266,2bb31b69-fcda-4f54-8338-f590944df999,What happened before reshuffling the cards?,Sat in the room,"Before reshuffling, the cards were dealt to each player.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1267,2bb31b69-fcda-4f54-8338-f590944df999,What did I do before spreading cards on the floor?,Reshuffled them,"Before spreading cards on the floor, you were playing a card game.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1268,2bb31b69-fcda-4f54-8338-f590944df999,What action took place before sitting down?,Entered the room,"Before sitting down, the person was seen holding a smartphone and making hand gestures.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1269,2bb31b69-fcda-4f54-8338-f590944df999,What activity is being performed in the scene?,Playing cards is the activity.,The activity being performed in the scene is playing cards.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1270,2bb31b69-fcda-4f54-8338-f590944df999,How many individuals are participating in the activity?,Two individuals are participating.,Two individuals are participating in the activity.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1271,2bb31b69-fcda-4f54-8338-f590944df999,Can you describe the setting of the video clip?,"The setting is indoors, on the floor with a rug.","The video is set in a cozy room with a comfortable seating arrangement, featuring a person sitting on the floor and another person holding cards. The room has a casual atmosphere, indicated by the presence of a few scattered items like a cup and a bottle.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1272,2bb31b69-fcda-4f54-8338-f590944df999,What is the gender composition of the participants?,One male and one female are participating.,The gender composition of the participants is not explicitly stated in the video caption.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1273,2bb31b69-fcda-4f54-8338-f590944df999,How are the participants positioned in the clip?,They are sitting on the floor.,"The participants are positioned on the floor, sitting in a relaxed manner.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1274,2bb31b69-fcda-4f54-8338-f590944df999,Describe the interaction between the individuals.,They are engaged in a card game.,"The individuals are deeply engaged in a card game, with one person holding the cards and another pointing at them. The atmosphere is lively and focused, as they interact closely with each other.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1275,2bb31b69-fcda-4f54-8338-f590944df999,Are there any other objects involved in the action?,"Yes, a deck of cards is involved.","Yes, there are other objects involved in the action. The person is holding a smartphone and appears to be taking a photo or recording the game session with their phone's camera.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1276,2bb31b69-fcda-4f54-8338-f590944df999,Is there a competitive activity occurring in the video?,Yes.,"Yes, there is a competitive activity occurring in the video. One person is holding up cards and appears to be making hand gestures or counting them, while another person is playing with the cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1277,2bb31b69-fcda-4f54-8338-f590944df999,Is there a visible winner in the card game?,No.,"Yes, the person in the foreground is holding up a card with a red dot on it, which indicates that they have won the game.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1278,2bb31b69-fcda-4f54-8338-f590944df999,Did I pick up a card before shuffling the deck?,No,"Yes, you did pick up a card before shuffling the deck.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1279,2bb31b69-fcda-4f54-8338-f590944df999,Was the woman seen holding cards before I laid mine on the floor?,Yes,"Yes, the woman was seen holding cards before I laid mine on the floor.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1280,2bb31b69-fcda-4f54-8338-f590944df999,Did I deal cards to the woman before sitting down?,No,"Yes, you dealt cards to the woman before sitting down.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1281,2bb31b69-fcda-4f54-8338-f590944df999,Did the woman adjust her glasses before smiling at me?,Yes,"Yes, the woman adjusted her glasses before smiling at me.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1282,2bb31b69-fcda-4f54-8338-f590944df999,Was the woman's sock visible before she crossed her legs?,Yes,"Yes, the woman's sock was visible before she crossed her legs.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1283,2bb31b69-fcda-4f54-8338-f590944df999,What did the woman do before looking at her hand of cards?,She crossed her legs,She was holding a smartphone.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1284,2bb31b69-fcda-4f54-8338-f590944df999,What occurred before the woman adjusted her glasses?,She held her cards,"Before the woman adjusted her glasses, she was holding a deck of cards.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1285,2bb31b69-fcda-4f54-8338-f590944df999,What action took place before I dealt the cards?,I picked up the deck,"Before dealing the cards, a hand was seen holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1286,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game started before reshuffling the cards?",No,"Yes, the poker game is started before reshuffling the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1287,2bb31b69-fcda-4f54-8338-f590944df999,"In the sequence, does the lady pick up her cards before the cards are laid out on the floor?",Yes,"Yes, the lady picks up her cards before the cards are laid out on the floor.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1288,2bb31b69-fcda-4f54-8338-f590944df999,"In the clip, do the cards get scattered on the table before being picked up?",Yes,"Yes, the cards get scattered on the table before being picked up.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1289,2bb31b69-fcda-4f54-8338-f590944df999,Does the video show the lady with cards in hand before the cards are shuffled?,No,"No, the video does not show the lady with cards in hand before the cards are shuffled.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1290,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before the lady picks up her cards?,Cards are laid out on the floor,"Just before the lady picks up her cards, she is seen holding a smartphone in one hand and a deck of playing cards in the other.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1291,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, what happens before the cards are reshuffled?",A round of poker is played,"Before the cards are reshuffled, one of the players is seen holding a smartphone and appears to be looking at it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1292,2bb31b69-fcda-4f54-8338-f590944df999,What event happens before the cards get scattered on the table?,The lady picks up her cards,"Before the cards get scattered on the table, a hand is seen holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1293,2bb31b69-fcda-4f54-8338-f590944df999,What do we see happening before the cards are laid out on the floor?,Reshuffling of cards,"Before the cards are laid out on the floor, a person is seen holding a smartphone and interacting with it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1294,2bb31b69-fcda-4f54-8338-f590944df999,What action takes place before the poker game starts?,Cards are reshuffled,"Before the poker game starts, a hand is shown holding a deck of cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1295,2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of this video clip?,I played cards with a woman inside a house.,"The setting of the video clip is a cozy indoor environment, likely a living room or a similar space.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1296,2bb31b69-fcda-4f54-8338-f590944df999,How many people are involved in the scene?,Two people are involved in the scene.,There are two people involved in the scene.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1297,2bb31b69-fcda-4f54-8338-f590944df999,Is there a competitive element visible here?,"Yes, the card game implies a competitive interaction.","Yes, there is a competitive element visible in the scene. The person holding the cards appears to be making hand gestures that suggest they are trying to influence or manipulate the game's outcome, which could imply a competitive spirit among the players.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1298,2bb31b69-fcda-4f54-8338-f590944df999,Did the individuals rearrange the furniture for playing?,No.,"No, the individuals did not rearrange the furniture for playing.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1299,2bb31b69-fcda-4f54-8338-f590944df999,Did someone draw a card in the clip?,Yes.,"Yes, someone in the video is seen holding a card and appears to be drawing it from the deck.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1300,2bb31b69-fcda-4f54-8338-f590944df999,Did the scene involve any form of digital technology?,No.,"Yes, the scene involved digital technology as indicated by the smartphone held in one hand and a card being dealt from a deck of cards.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1301,2bb31b69-fcda-4f54-8338-f590944df999,Did the people appear to be outdoors?,No.,"No, the people were indoors.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1302,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did the shoe appear before the card deck on the carpet?",Yes,"Yes, the shoe appears before the card deck on the carpet.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1303,2bb31b69-fcda-4f54-8338-f590944df999,Was the hand holding cards before the bottle was seen?,Yes,"Yes, the hand holding cards was seen before the bottle.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1304,2bb31b69-fcda-4f54-8338-f590944df999,"In the clip, did the playing of cards happen before the plant was visible?",No,"Yes, the playing of cards happened before the plant was visible.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1305,2bb31b69-fcda-4f54-8338-f590944df999,What is shown before the bottle on the left side of the frame?,Cards on the floor,"Before the bottle, there is a person holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1306,2bb31b69-fcda-4f54-8338-f590944df999,What do you see before the plant in the video's background?,A sofa,"Before the plant in the background, there is a television screen mounted on the wall.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1307,2bb31b69-fcda-4f54-8338-f590944df999,Was the rug straightened before I sat down to play?,No.,"Yes, the rug was straightened before I sat down to play.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1308,2bb31b69-fcda-4f54-8338-f590944df999,Did I touch my foot before picking more cards from the pile?,No.,"No, you didn't touch your foot before picking more cards from the pile.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1309,2bb31b69-fcda-4f54-8338-f590944df999,Were the cards spread out on the rug before the game started?,No.,"Yes, the cards were spread out on the rug before the game started.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1310,2bb31b69-fcda-4f54-8338-f590944df999,Did I pick a card from my hand before the woman looked at hers?,Yes.,"Yes, you did.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1311,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before I look at my cards?,I pick them up.,"Just before I look at my cards, the person in the foreground reaches out to pick up a card from the deck.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1312,2bb31b69-fcda-4f54-8338-f590944df999,What action takes place before the game begins?,Sitting down on the rug.,"Before the game begins, a hand reaches out to pick up a card from the deck.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1313,2bb31b69-fcda-4f54-8338-f590944df999,What happens before more cards are picked from the pile?,Playing a round of cards.,"Before more cards are picked from the pile, a hand reaches out to pick up one of the playing cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1314,2bb31b69-fcda-4f54-8338-f590944df999,What activity takes place in this scene?,Playing cards in the house.,The activity takes place in a room where two people are playing a card game.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1315,2bb31b69-fcda-4f54-8338-f590944df999,Where are the individuals in this scene?,Inside a house.,The individuals are sitting on a patterned rug in a room.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1316,2bb31b69-fcda-4f54-8338-f590944df999,What objects are central in this scenario?,Cards on the floor.,The central objects in this scenario are the playing cards and money.,Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
1317,2bb31b69-fcda-4f54-8338-f590944df999,How is the room in the clip furnished?,There's a bookshelf and a couch.,"The room is furnished with a patterned rug, a couch, and various items scattered around.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1318,2bb31b69-fcda-4f54-8338-f590944df999,What action is the person opposite performing?,Holding and presumably playing cards.,"The person opposite is holding a smartphone and appears to be interacting with it, possibly taking a photo or recording the game.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1319,2bb31b69-fcda-4f54-8338-f590944df999,What seems to be the immediate action captured in the frame?,Dealing or picking up cards.,"The immediate action captured in the frame includes a person holding a smartphone, possibly taking a photo or recording the game.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1320,2bb31b69-fcda-4f54-8338-f590944df999,What can be said about the card game's progression?,It looks mid-game with several cards played.,"The card game progresses with the person in the foreground holding a deck of cards, while the other player is seen placing money into the hand of the person in the background. The scene suggests an ongoing and possibly competitive or cooperative card game.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1321,2bb31b69-fcda-4f54-8338-f590944df999,Is there a card game occurring?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1322,2bb31b69-fcda-4f54-8338-f590944df999,Is there more than one participant in the game?,Yes.,"Yes, there are two participants in the game.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1323,2bb31b69-fcda-4f54-8338-f590944df999,Have any cards been laid out on the floor?,Yes.,"Yes, several cards have been laid out on the floor.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1324,2bb31b69-fcda-4f54-8338-f590944df999,Is the activity taking place indoors?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1325,2bb31b69-fcda-4f54-8338-f590944df999,Does it appear to be a formal card-playing setting?,No.,"Yes, the setting appears to be a casual and relaxed card-playing environment with a focus on the activity at hand.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1326,2bb31b69-fcda-4f54-8338-f590944df999,Was the rug visible before I started playing cards?,Yes.,"Yes, the rug was visible before I started playing cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1327,2bb31b69-fcda-4f54-8338-f590944df999,Did the plant appear in the frame before the game began?,Yes.,"Yes, the plant appeared in the frame before the game began.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1328,2bb31b69-fcda-4f54-8338-f590944df999,What happens before I sit on the floor?,The setting of the room is displayed.,"Before sitting on the floor, a person is seen holding a smartphone and interacting with it.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1329,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, does the arrangement of cards on the floor change before a new card is drawn?",No,"Yes, the arrangement of cards on the floor changes before a new card is drawn.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1330,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the heart card shown before a player picks more cards?",Yes,"Yes, the heart card is shown before a player picks more cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1331,2bb31b69-fcda-4f54-8338-f590944df999,Does the woman put down a card before all cards are laid out?,Yes,"Yes, the woman puts down a card before all cards are laid out.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1332,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before a new card is drawn from the deck?,Players examine their cards,"Just before a new card is drawn, the person holding the phone appears to be adjusting their position slightly.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1333,2bb31b69-fcda-4f54-8338-f590944df999,"In the video sequence, what do we see happening before the cards are spread out?",A card is being placed down,"Before the cards are spread out, we see a person holding a smartphone and interacting with it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1334,2bb31b69-fcda-4f54-8338-f590944df999,What takes place right before more cards are picked from the deck?,The woman sorts her cards,"A hand holding a card is shown, indicating the start of another round in the game.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1335,af400f98-3c57-46ad-acac-eaca6f940180,What location is shown in the video frame?,It shows a road.,"The location shown in the video frame is a dark, dimly lit area with a person wearing a striped shirt and jeans.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1336,af400f98-3c57-46ad-acac-eaca6f940180,Are there other people present in this scene?,"Yes, people are present.","Yes, there are other people present in the scene.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1337,af400f98-3c57-46ad-acac-eaca6f940180,Is the environment urban or rural?,The environment appears to be urban.,"The environment appears to be rural, as indicated by the presence of trees and a grassy area.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1338,af400f98-3c57-46ad-acac-eaca6f940180,Is the road busy or empty?,The road is busy with movement.,"The road appears to be empty, with only a few people and a dog visible in the distance.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1339,af400f98-3c57-46ad-acac-eaca6f940180,What is the weather like in the scene?,The weather information is not provided.,"The weather appears to be overcast, as the lighting is dim and there are no shadows visible on the ground.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1340,af400f98-3c57-46ad-acac-eaca6f940180,Who is walking in this clip?,I am walking along the road.,A person wearing a striped shirt and blue pants is walking in this clip.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1341,af400f98-3c57-46ad-acac-eaca6f940180,What is the camera angle capturing?,The camera angle captures from the walker's perspective.,"The camera angle is from a first-person perspective, capturing the view of two individuals walking on a dark street.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1342,af400f98-3c57-46ad-acac-eaca6f940180,Is there interaction with the passerby?,No interaction is mentioned or shown.,"Yes, the person in the white shirt is seen holding onto the hand of another individual who appears to be walking away from them.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1343,af400f98-3c57-46ad-acac-eaca6f940180,Do any vehicles pass by closely?,"The summary indicates vehicles move past, but closeness isn't specified.","Yes, a motorcycle passes by closely in the distance.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1344,af400f98-3c57-46ad-acac-eaca6f940180,Is there an accident occurring in the video?,"No, no accident is mentioned.","Yes, there is an accident occurring in the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1345,af400f98-3c57-46ad-acac-eaca6f940180,Is there any construction work shown in the video?,"No, no construction is mentioned.","No, there is no construction work shown in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1346,af400f98-3c57-46ad-acac-eaca6f940180,Does the video frame show clear skies?,The video frame does not provide this information.,"No, the video frame does not show clear skies.",Whether Something Happened(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
1347,af400f98-3c57-46ad-acac-eaca6f940180,What is the main event depicted in this video clip?,A walk on the road with a woman and interactions with passersby.,"The main event depicted in this video clip is a person walking down a dirt road, holding a stick or object in their hand.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1348,af400f98-3c57-46ad-acac-eaca6f940180,Which location is primarily featured in this video clip?,The video clip features a road.,The primary location featured in this video clip is a rural or semi-rural area with a dirt road.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1349,af400f98-3c57-46ad-acac-eaca6f940180,How many main subjects are involved in this video scenario?,"Two main subjects, a man and a woman.",There are two main subjects involved in this video scenario: the person and another individual.,Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
1350,af400f98-3c57-46ad-acac-eaca6f940180,Are there other individuals present in this video scene besides the subjects?,"Yes, there are passersby present.","Yes, there is another individual present in the background of the video scene.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1351,af400f98-3c57-46ad-acac-eaca6f940180,What actions are shown in these new frames?,A person is seen walking and reaching out to others.,"The new frames show a person in the foreground holding a small object, possibly a phone or a remote control. The background shows another individual wearing a patterned dress and red shoes walking away from the camera.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1352,af400f98-3c57-46ad-acac-eaca6f940180,Is there any communication depicted in the clip?,"Yes, there is interaction with passersby.","No, there is no communication depicted in the clip.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1353,af400f98-3c57-46ad-acac-eaca6f940180,Can you describe the physical posture in this frame?,The person's arm is extended forward as if reaching out.,"The person in the video is standing upright with their hands at their sides, facing forward.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1354,af400f98-3c57-46ad-acac-eaca6f940180,Are the movements in the video leisurely or hurried?,They appear leisurely.,The movements in the video are leisurely.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1355,af400f98-3c57-46ad-acac-eaca6f940180,Does the person in the video come into physical contact with others?,It is implied but not visible.,"No, the person in the video does not come into physical contact with others.",Whether Something Happened(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1356,af400f98-3c57-46ad-acac-eaca6f940180,Is the person in the video engaging in a conversation?,Yes.,"Yes, the person in the video is holding a phone and appears to be engaged in a conversation.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1357,af400f98-3c57-46ad-acac-eaca6f940180,Does the person walk on a grassy path in the video?,No.,"Yes, the person walks on a grassy path in the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1358,af400f98-3c57-46ad-acac-eaca6f940180,Does the person in the video interact with more than one passerby?,Yes.,"Yes, the person in the video interacts with at least one other individual who is walking behind them.",Whether Something Happened(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1359,af400f98-3c57-46ad-acac-eaca6f940180,What is the setting of this video clip?,It's on a road with a person walking and interacting with a woman.,"The setting of the video clip is a narrow, unpaved road with grass on either side.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1360,af400f98-3c57-46ad-acac-eaca6f940180,Is there any physical contact between the two individuals?,No.,"No, there is no physical contact between the two individuals in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1361,af400f98-3c57-46ad-acac-eaca6f940180,Did the person in the video stop walking while interacting?,No.,"Yes, the person in the video stopped walking while interacting with another individual.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1362,af400f98-3c57-46ad-acac-eaca6f940180,Is the communication friendly and non-threatening?,Yes.,"Yes, the communication is friendly and non-threatening as indicated by the relaxed body language of both individuals.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1363,af400f98-3c57-46ad-acac-eaca6f940180,"In the video, do I interact with some passersby before walking with the woman on the road?",No,"Yes, you interact with some passersby before walking with the woman on the road.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1364,af400f98-3c57-46ad-acac-eaca6f940180,"In the video, do I walk alone on the road before interacting with a woman?",Yes,"Yes, you walk alone on the road before interacting with a woman.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1365,af400f98-3c57-46ad-acac-eaca6f940180,What do I do just before interacting with the woman on the road in the video?,Walk alone,"You should approach the woman on the road, possibly to give her a hug or pat her on the back.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1366,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Who is involved in the scene?,A man and some girls.,"A person is involved in the scene, specifically a hand holding a small object and interacting with various food items.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1367,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What activity is taking place?,Food preparation.,"The activity taking place is the preparation of a meal, likely for a street food vendor or restaurant.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1368,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What can be seen on the table in the scene?,Ingredients and cooking utensils.,"The table is cluttered with various food items, including a bowl of rice and a small container of spices.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1369,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the camera wearer doing with the spoon?,Cooking food.,The camera wearer is holding a spoon and appears to be stirring or mixing the contents of the bowl.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1370,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What can be assumed about the pace of the activity?,It is fast-paced.,"The activity appears to be fast-paced, as indicated by the close-up shots of hands moving quickly and the dynamic movement captured in the video.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1371,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show any monetary transaction?,No.,"Yes, the video shows a person holding a smartphone and interacting with another individual in the background.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1372,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food prepared for a large group?,Yes.,"Yes, the person is seen holding a small piece of food in their hand, indicating that they are preparing it for a large group.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1373,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the camera wearer handle more than one dish?,Yes.,"Yes, the camera wearer is seen handling two dishes in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
