row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1243,000083,Does the reader make use of any physical book in the scene?,No.,"No, the reader does not make use of any physical book in the scene.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1244,000083,Is there any indication of the reader being disturbed or interrupted?,No.,"No, there is no indication of the reader being disturbed or interrupted.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1245,000084,What does the video show in the indoor setting?,Someone sitting on a couch using a tablet.,The video shows a cozy indoor setting with a table and chairs in the background.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1246,000084,Where is the person located in the video?,The person is on the couch inside a house.,The person is located in a cozy living room.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1247,000084,How is the person positioned in this section of the video?,They are sitting with legs on the couch.,"The person is seated on a couch, with their legs crossed and hands resting on the table.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1248,000084,What is the person doing with their legs in the video?,They are moving their legs on the couch.,The person is sitting on a couch with their legs crossed.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1249,000084,How is the tablet being utilized in the video?,The tablet is being held and read from.,"The tablet is being used to read a book, with the person's hands actively moving across the screen.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1250,000084,Is the individual in the video eating?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1251,000084,Does the video show the person lying down on the couch?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1252,000084,Is there a pet visible in the video clip?,No.,"No, there is no pet visible in the video clip.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1253,000084,Does the video depict any outdoor scenes?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1254,000084,Is the person in the video talking on the phone?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1255,000084,Did I sit on the couch before reading the book on the tablet?,Yes,"Yes, the person was sitting on the couch before reading the book on the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1256,000084,Did I move my legs on the couch before using the tablet?,Yes,"Yes, I moved my legs on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1257,000084,Was I in the house before I sat on the couch?,Yes,"Yes, I was in the house before I sat on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1258,000084,Did I use the tablet before moving my legs on the couch?,No,"Yes, I used the tablet before moving my legs on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1259,000084,Was the tablet in my hands before I sat on the couch?,No,"Yes, the tablet was in my hands before I sat on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1260,000084,What happens just before I read the book on the tablet?,Sitting on the couch.,"Just before I read the book on the tablet, a person enters the room and sits down next to me.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1261,000085,What setting is depicted in the provided video clip?,A person sitting on a couch in a house.,"The setting depicted in the video clip is a cozy living room with a table and chairs, creating an inviting atmosphere.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1262,000085,What furnishings are visible in the video?,"A couch, chair, and a dining area in the background.",The video shows a dining table with chairs and a chandelier in the background.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1263,000085,Describe the atmosphere of the room shown in the video?,The room appears to be tidy and comfortably lit.,"The room has a cozy and inviting atmosphere, with dim lighting that creates a warm ambiance.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1264,000085,Describe the posture of the individual in the video?,They are seated with their legs up on the couch.,"The individual is seated comfortably on a couch, with their legs crossed and hands resting gently on the armrest.",Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1265,000085,Can you summarize the person's behavior in the video?,They are relaxing and using an electronic device.,"The person is engrossed in reading a white e-reader, occasionally glancing at the screen and adjusting their position on the couch.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1266,000085,Is there any noticeable movement or gesture in the video?,The person raised their hands at some point.,"No, there is no noticeable movement or gesture in the video.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1267,000085,Did the person in the video adjust their position on the couch?,Not shown in the given frame.,"Yes, the person adjusted their position on the couch by shifting their legs.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1268,000085,Is the individual in the video communicating with someone else?,"No, not visibly.","Yes, the individual is seen looking at a white tablet with text on it while seated in the living room.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1269,000085,Does the video indicate that the person is multitasking?,"No, they appear focused on the tablet.","Yes, the video shows the person reading a book and occasionally glancing at their phone.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1270,000085,Is the person standing up at any point in the video?,"No, they are seated throughout.",No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1271,000085,Did I move my legs on the couch before using the tablet?,Yes,"Yes, I moved my legs on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1272,000085,Did I raise my hands before sitting on the couch?,No,"No, I did not raise my hands before sitting on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1273,000085,Was I sitting on the couch before raising my hands?,Yes,"Yes, I was sitting on the couch before raising my hands.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1274,000085,Did I use the tablet after sitting on the couch?,Yes,"Yes, the tablet was used after sitting on the couch.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1275,000085,What did I do just before using the tablet in the house?,Sat on the couch,I sat down on the couch and began reading a book.,What event order,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1276,000085,What did I do just before raising my hands?,Used the tablet,I raised my hands to gesture towards the camera.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1277,000085,Is the tablet used after sitting on the couch as shown in the clip?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1278,000085,"In the video, is the tablet picked up before legs are placed on the couch?",Yes,"No, the tablet is not picked up before legs are placed on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1279,000085,Does sitting on the couch happen after raising hands in the sequence?,No,"Yes, the person raises their hands to sit on the couch.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1280,000086,What is the setting of the video clip?,The setting is inside a house.,The setting of the video clip is a cozy living room with a table and chairs in the background.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1281,000086,Where is the person situated in this scene?,The person is sitting on the couch.,The person is seated on a couch in the living room.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1282,000086,What object is the person interacting with?,The person is holding and using a tablet.,The person is interacting with a white e-reader.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1283,000086,Describe the person's posture in the video.,The person is reclined with feet up on the couch.,"The person is seated comfortably on a couch, with their legs crossed and hands resting on the armrests.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1284,000086,Is the person reading a book on the tablet?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1285,000086,Does the scene show an interaction with digital technology?,Yes.,"Yes, the scene shows an interaction with digital technology as the person is seen holding a white device that displays text.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1286,000086,Is the individual standing while using the tablet?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1287,000086,Has the person positioned themselves comfortably for tablet use?,Yes.,"Yes, the person is comfortably seated on a couch with their legs crossed.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1288,000086,Does the video show the person watching TV?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1289,000086,"In the video, did I use the tablet before sitting on the couch?",No,"Yes, the tablet was used before sitting on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1290,000086,Did I raise my hands before holding the tablet?,No,"No, I did not raise my hands before holding the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1291,000086,"In the video, was I already seated on the couch before using the tablet?",Yes,"Yes, I was already seated on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1292,000086,Was the tablet in my hand before I used it?,Yes,"Yes, the tablet was in my hand before I used it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1293,000086,What occurs just before I hold the tablet in the video?,I sit on the couch,"Just before I hold the tablet, a person is seen sitting on the couch with their legs crossed.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1294,000086,What action takes place before using the tablet?,I hold the tablet,"Before using the tablet, the person places it on their lap and adjusts their position.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1295,000086,"In the video, did I move my legs on the couch before using the tablet?",Yes,"No, the person did not move their legs on the couch before using the tablet.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1296,000086,"In the video, is the tablet held before raising hands?",Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1297,000086,"In the video, does sitting on the couch happen before moving legs on the couch?",Yes,"Yes, sitting on the couch happens before moving legs on it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1298,000086,What happens before I use the tablet in the video?,I sit on the couch and move my legs,"Before using the tablet, I place it on the couch and adjust its position.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1299,000086,What action is performed just before raising hands in the video?,Using the tablet,"Just before raising hands, the person is seen holding a white tablet with text on it.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1300,000086,What do I do right before moving my legs on the couch?,I sit on the couch,You should move your legs on the couch.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1301,000086,"In the video, what takes place prior to holding the tablet?",I sit on the couch,"Prior to holding the tablet, the person is seen sitting on a couch with their legs crossed and hands resting on the table.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1302,000087,What is the depicted scenario in this video frame?,A person sitting on a couch using a tablet.,"The video frame depicts a person sitting on a couch, reading a book.",Scene Summary,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
1303,000087,Can you summarize the environment in the video clip?,The environment is a cozy living room with a person on the couch.,"The environment in the video clip is a cozy living room with a dining table and chairs, creating an inviting atmosphere for reading.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1304,000087,Offer a caption for the ongoing activity in the video?,Enjoying digital content from the comfort of the couch.,The ongoing activity in the video is a person engrossed in reading a book on a white e-reader.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1305,000087,Is the person in the video standing up?,No.,"No, the person is sitting on a couch.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1306,000087,Does the video capture the individual walking around?,No.,"No, the video does not capture the individual walking around; it focuses on their interaction with the book.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1307,000087,Is there a group of people in the video clip?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1308,000087,Does the frame show the person cooking in the kitchen?,No.,"No, the frame does not show the person cooking in the kitchen.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1309,000087,Is the person in the video engaging in a conversation?,No.,"No, the person is not engaging in a conversation; they are focused on reading.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1310,000087,Did I sit on the couch before using the tablet?,Yes.,"Yes, the person was sitting on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1311,000087,Did I hold the tablet before sitting on the couch?,No.,"Yes, the tablet was held in front of you before sitting on the couch.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1312,000087,Did I sit down after picking up the tablet?,Yes.,"Yes, the person picked up the tablet and sat down on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1313,000087,"In the video, what do I do just before sitting on the couch?",There is no information on actions prior.,I open the book and start reading.,What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1314,000087,"In the sequence, what happens before I use the tablet?",I hold the tablet.,"Before I use the tablet, I first look at the text on the wall.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1315,000087,Does the action of sitting on the couch happen before using the tablet?,Yes,"Yes, the action of sitting on the couch happens before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1316,000087,Does raising hands occur before sitting on the couch?,No,"Yes, raising hands occur before sitting on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1317,000087,Is using the tablet done after sitting on the couch?,Yes,"Yes, the tablet is fully turned on and displayed prominently in front of the person.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1318,000087,What happens before using the tablet?,Sitting on the couch and holding the tablet,"Before using the tablet, the person is seated on a couch with their legs crossed.",What event order,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1319,000087,What occurs just before raising hands?,Using the tablet,"Just before raising hands, the text on the screen changes to a new page.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1320,000088,What is the setting of the video clip?,The setting is inside a house.,"The video clip is set in a modern, well-lit interior space with large windows and an open floor plan.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1321,000088,What activity occurs in the scene?,Walking around and checking items.,"A person is seen sitting on a couch, holding and looking at a smartphone.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1322,000088,Are there multiple people in the video?,"Yes, two people are present.","Yes, there are multiple people in the video.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1323,000088,Did I exit the house during the video?,No.,"Yes, the person exited the house through a door on the right side of the frame.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1324,000088,Did I ignore any rooms while checking?,No.,"No, I did not ignore any rooms while checking.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1325,000088,Did the interaction with the other person seem hostile?,No.,"No, the interaction with the other person seemed friendly and casual.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1326,000088,Did I find anything unusual in the items?,The video does not indicate that.,"Yes, there is a bottle of water on the floor in one of the frames.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1327,000089,What setting is introduced in this video clip?,An interior of a house.,The video introduces a cozy living room setting.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1328,000089,What objects are central to the scene in this video?,A magazine and a woman.,"Central to the scene are a large window, a television on a stand, and a potted plant.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1329,000089,Describe the layout of the room shown.,Room with large windows and modern lighting.,"The room is well-lit with natural light streaming in from large windows, creating a bright and airy atmosphere. It features a comfortable seating area with a couch and chairs, a television mounted on the wall, and various decorative elements such as potted plants and vases.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1330,000089,What activity dominates this scene?,Reading and interacting with another person.,"The dominant activity is the person sitting on the couch, reading a magazine.",Scene Summary,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
1331,000089,What is the relationship between the primary elements in this scene?,They involve engagement with reading material and human interaction.,The relationship between the primary elements in this scene is that of a serene and comfortable living space.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1332,000089,What action am I performing in these frames?,Holding and looking at a magazine.,"I am holding a magazine and looking at the front page, which features an article about 'upgrading your tools' with images of women's hairstyles.",Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1333,000089,What activity follows holding the magazine?,Looking at the magazine.,"Following holding the magazine, a hand appears and picks up the magazine from the floor.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1334,000089,Did I hold the magazine before walking around the house?,No,"Yes, the person holding the magazine was walking around the house before they walked towards the camera.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1335,000089,Did I look at the magazine before walking around with another person?,Yes,"Yes, I did.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1336,000089,Was the magazine held after checking on items in the house?,No,"Yes, the magazine was held in front of the person who was holding it.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1337,000089,What do I do just before interacting with the woman?,Holding the magazine,I turn on the TV.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1338,000089,What action is performed just before I check on items?,Walking around the house,"A hand holding a magazine with an article about 'upgrading your tools' is shown, indicating the action of checking on items.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1339,000089,What happens right before I hold the magazine?,Walking with another person,"A hand holding the magazine appears, and I start to read it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1340,000089,What is done immediately before walking around the house?,Being inside the house,"Immediately before walking around the house, a person is seen holding an open magazine with text and images on it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1341,000090,What does the environment indicate about the video's setting?,"The video is set in a modern, well-lit living space.","The environment indicates a calm and serene setting, with natural light streaming in through large windows.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1342,000090,What activity is being undertaken in the living area?,Reading and interacting with another person.,The person is engaged in reading a newspaper.,Scene Summary,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
1343,000090,Describe the indoor setting captured in the video.,"A living room with a TV unit, books, and seating areas.","The indoor setting is characterized by a bright and airy atmosphere, featuring large windows that allow natural light to flood the space. The room has white walls and a modern design with minimalistic furniture. A television screen mounted on the wall displays text, possibly related to the content being shown or the theme of the video.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1344,000090,What items in the room indicate leisure activities?,A television and books suggest leisure or relaxation.,"The presence of a television, potted plants, and a small table with a lamp indicate leisure activities.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1345,000090,What furnishings can be observed in the video scene?,"A TV stand, shelves, and magazines can be seen.","The video scene includes a gray couch, a white chair with a black cushion, and a small table.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1346,000090,What actions are performed by the individual regarding the books?,The individual is turning the pages and reading a book.,"The individual is seen reading a book, holding it in their hands, and occasionally looking at the screen.",Action Caption,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
1347,000090,How does the person engage with the media in the room?,The person seems to ignore the TV and focuses on the book.,"The person engages with the media by holding a magazine and looking at it, occasionally raising their hands to gesture.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1348,000090,Did the person read a book in the video?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1349,000090,Did the individual change the page of the book at least once?,Yes.,"Yes, the individual changed the page of the book by pointing at it and gesturing with their hands.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1350,000090,Did the person have an interaction with someone in the room?,Yes.,"Yes, the person was seen holding a small object and gesturing with their hands.",Whether Something Happened(Y/N),yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1351,000090,"In the video, is the magazine held before turning book pages?",Yes.,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1352,000090,Is the book read after interacting with a woman?,No.,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1353,000090,"In the video, does looking around occur before holding the magazine?",No.,"Yes, looking around occurs before holding the magazine.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1354,000090,What is done just before interacting with a woman?,Looking at the magazine.,"Just before interacting with a woman, the person is seen holding a magazine titled 'Stand Up.'",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1355,000090,What occurs just before turning book pages?,Looking around.,"Just before turning book pages, the person is seen holding a magazine titled 'Stand Up.'",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1356,000090,What is performed just before reading a book?,Turning book pages.,"A person is seen sitting on a couch, holding the book and reading it.",What event order,no,1,"{
""correct"": ""no"",
""score"": 1
}"
1357,000090,"In the video sequence, what is done before interacting with a different woman?",Reading a book.,"Before interacting with a different woman, the person in the black shirt and sunglasses is seen sitting on a couch.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1358,000090,Did I walk around the house before holding the magazine?,Yes.,"Yes, the person was seen walking around the house before holding the magazine.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1359,000090,Was the magazine held before reading a book?,Yes.,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1360,000090,Did reading a book happen before walking around the house?,No.,"Yes, the person was reading a book before walking around the house.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1361,000090,What occurs just before reading a book?,Turn book pages.,"Just before reading a book, the person is seen holding a magazine titled 'Stand Up.'",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1362,000090,What action takes place before walking around the house?,No preceding action mentioned.,"Before walking around the house, a person is seen holding a magazine and appears to be reading it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1363,000091,What is the location setting in this video clip?,Inside a house.,"The location setting is a modern, well-lit room with large windows and a minimalist design.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1364,000091,Describe the atmosphere of the scene.,"A casual, indoor environment.","The atmosphere of the scene is calm and serene, with natural light streaming in from a large window.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1365,000091,What is the relationship between the participants in the video?,They appear to be acquaintances.,"The relationship between the participants is not explicitly stated, but they appear to be engaged in a shared activity or conversation.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1366,000091,Did the characters engage in any recreational activity?,"Yes, they read magazines.","Yes, the characters engaged in a recreational activity by holding and examining a book.",Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1367,000091,Did the characters sit down for a formal meeting?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1368,000091,Are the characters in the video clip outdoors?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1369,000091,Is there any sign of an argument happening in the video?,No.,"No, there is no sign of an argument happening in the video.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1370,000091,Did the characters watch television in the clip?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1371,000091,Is there any physical activity performed by the characters?,No.,"No, there is no physical activity performed by the characters.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1372,000091,Does reading a book happen before talking to the woman?,Yes.,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1373,000091,Is looking around done before turning book pages?,Yes.,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1374,000091,What occurs just before reading the magazines?,Talking to each other.,"Just before reading the magazines, a person wearing sunglasses appears and walks towards the camera.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1375,000091,What takes place immediately before looking around?,Turning book pages.,"A person wearing a black hoodie with the text 'Los Angeles' and sunglasses appears, looking around.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1376,000091,What action is performed just before talking to each other?,Looking around.,"Just before talking to each other, the person in the black shirt is seen holding a remote control.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1377,000091,Did I look around before holding the magazine?,No.,"Yes, I looked around before holding the magazine.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1378,000092,What activities were performed in the room?,Reading a magazine and making coffee.,"The room was used for various activities, including a person taking photos or videos of the interior and another person engaging in conversation.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1379,000092,Describe the environment where the actions occurred.,"A room with a seated person, magazine, and phone.","The environment is a brightly lit, spacious room with large windows that offer a view of the outdoors. The walls are painted white, and there's a television mounted on one wall. A person wearing sunglasses and a black shirt is seen sitting in a chair, holding a drink and engaging in conversation or explaining something.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1380,000092,What devices were used in the scenario?,A magazine and a phone.,A television and a smartphone were used in the scenario.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1381,000092,What was the person doing with the magazine?,The person was reading the magazine.,"The person was holding the magazine and looking at it, possibly reading or flipping through its pages.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1382,000092,What activity followed reading the magazine?,The person operated the phone.,"Following reading the magazine, a person in sunglasses and a black shirt began to speak or gesture with their hands.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1383,000092,Did the person remain seated throughout?,"No, they got up to make coffee.","Yes, the person remained seated throughout the video.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1384,000092,Did the person leave the room?,"No, the actions happened in the room.",Yes,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1385,000092,Did the person use a laptop?,"No, the person used a phone.",No.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1386,000092,Did I talk to the woman before reading the magazine?,Yes,"Yes, she was seen talking to someone off-camera before reading the magazine.",Order Judging(Y/N),yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1387,000092,Did I read the magazine before making coffee?,Yes,Yes,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1388,000092,Did I operate the phone before talking to the woman?,No,"Yes, I operated the phone before talking to the woman.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1389,000092,Did I make coffee before sitting in the room?,No,"Yes, the person made coffee before sitting in the room.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1390,000092,Did I make coffee before reading a magazine?,No,"Yes, I made coffee before reading a magazine.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
