row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1073,89a95cd8-ca13-4edf-807e-d62138fd30e0,Was the counter cleaned after the dough was cut?,No,"Yes, the counter was cleaned after the dough was cut.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1074,89a95cd8-ca13-4edf-807e-d62138fd30e0,What do I do before rolling the dough with a roller?,Cut the dough,"Before rolling the dough with a roller, you should first knead it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1075,89a95cd8-ca13-4edf-807e-d62138fd30e0,What occurs just before cutting the dough?,Rolling dough with hands,A hand holding a wooden spoon is seen stirring the dough in a bowl.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1076,89a95cd8-ca13-4edf-807e-d62138fd30e0,What do I do before cleaning the counter?,Cook food,"Before cleaning the counter, you should first wash your hands thoroughly with soap and water.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1077,89a95cd8-ca13-4edf-807e-d62138fd30e0,Describe the main activity occurring in this section of video.,Food preparation for a meal.,"The main activity involves a person preparing food in the kitchen, specifically stirring and flipping tortillas on a frying pan. The scene includes various elements such as a newspaper spread out to the left of the pan, a hand holding a spatula, and a sink or faucet visible in the background.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1078,89a95cd8-ca13-4edf-807e-d62138fd30e0,What is the current culinary action captured here?,Ready to cook flatbread on the pan.,The current culinary action captured here is the person preparing a dish by rolling out dough and cooking it in a frying pan.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1079,89a95cd8-ca13-4edf-807e-d62138fd30e0,Did the person successfully slice the cucumber?,Yes.,"Yes, the person successfully sliced the cucumber into thin pieces.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1080,89a95cd8-ca13-4edf-807e-d62138fd30e0,Has the lemon been placed on the cucumber slices?,Yes.,"No, the lemon has not been placed on the cucumber slices.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1081,89a95cd8-ca13-4edf-807e-d62138fd30e0,Describe the setting in this video clip.,A kitchen with a person cooking roti on a stove.,"The video takes place in a kitchen with a countertop and stove where the person is preparing food. The background features a tiled wall with some text on it, indicating that this might be a home setting.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1082,89a95cd8-ca13-4edf-807e-d62138fd30e0,What is the visual focal point of this scene?,The pan with the roti being roasted.,The visual focal point of this scene is the hand stirring a mixture in a frying pan on the stove.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1083,89a95cd8-ca13-4edf-807e-d62138fd30e0,Where is the roti being placed after roasting?,In a pot next to the stove.,The roti is being placed on a newspaper in the kitchen.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1084,89a95cd8-ca13-4edf-807e-d62138fd30e0,What kitchen equipment is being utilized in this action?,A frying pan and a stove.,"A hand is seen using a spatula to press down on the dough, likely in preparation for cooking.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1085,89a95cd8-ca13-4edf-807e-d62138fd30e0,Does the clip show a person flipping the roti?,No.,"Yes, the clip shows a hand holding a spatula and flipping one of the roti in the pan.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1086,89a95cd8-ca13-4edf-807e-d62138fd30e0,Is the roti being taken out of the pan in this frame?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1087,89a95cd8-ca13-4edf-807e-d62138fd30e0,Does the clip involve any baking activity?,No.,"Yes, the clip involves baking activity as a hand is seen stirring a mixture in a frying pan on the stove.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1088,89a95cd8-ca13-4edf-807e-d62138fd30e0,Is there another person assisting with the cooking?,No.,"Yes, a hand is seen holding the spoon and stirring the mixture in the frying pan.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1089,89a95cd8-ca13-4edf-807e-d62138fd30e0,Was the flat bread prepared before the roti was roasted?,Yes,"Yes, the flat bread was prepared before the roti was roasted.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1090,89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I put the roasted roti in the pot before cutting the cucumber?,No,"Yes, you placed the roasted roti in the pot before cutting the cucumber.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1091,89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I roast the roti after preparing the flat bread?,Yes,"Yes, the roti was roasted after preparing the flat bread.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1092,89a95cd8-ca13-4edf-807e-d62138fd30e0,What cooking method is used for tortillas?,They are placed in a hot pot.,The cooking method used for tortillas is frying.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1093,89a95cd8-ca13-4edf-807e-d62138fd30e0,Is the person wearing oven mitts?,No.,"Yes, the person is wearing oven mitts.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1094,89a95cd8-ca13-4edf-807e-d62138fd30e0,"In the video, is the pot closed after the roti is put inside?",Yes,"Yes, the pot is closed after the roti is put inside.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1095,89a95cd8-ca13-4edf-807e-d62138fd30e0,Did I use a spatula to roast the roti before placing it in the pot?,Yes,"Yes, the person used a spatula to roast the roti before placing it in the pot.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1096,89a95cd8-ca13-4edf-807e-d62138fd30e0,What activity is shown just before the roti comes in contact with the pan?,The roti is picked up,"Just before the roti comes in contact with the pan, a hand is seen holding a knife and preparing to cut or slice the roti.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1097,2bb31b69-fcda-4f54-8338-f590944df999,What activity is depicted in this snapshot?,A card game is being played.,"The snapshot depicts a person playing a card game, likely poker or blackjack, as indicated by the cards being held and the focused demeanor of the individual.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1098,2bb31b69-fcda-4f54-8338-f590944df999,Where is this scene likely taking place?,"The scene is indoors, possibly in a living room.",This scene is likely taking place in a living room.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1099,2bb31b69-fcda-4f54-8338-f590944df999,What objects are present in this setting?,"Cards, a piece of paper, and a plant.","Objects present in the setting include a person sitting on the floor, playing cards, money, and various other items scattered around.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1100,2bb31b69-fcda-4f54-8338-f590944df999,How is the room furnished?,"With a couch, a rug, and various personal items.","The room is furnished with a wooden floor, a wooden chair, and various items scattered around.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1101,2bb31b69-fcda-4f54-8338-f590944df999,What is the approximate time of day in this scene?,It's not discernible from this image.,"The scene appears to be set during the day, as indicated by natural light and shadows.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1102,2bb31b69-fcda-4f54-8338-f590944df999,What action is being performed with the cards?,The cards are being reshuffled.,"The action being performed with the cards is counting them, as indicated by the person's hand moving towards the cards.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1103,2bb31b69-fcda-4f54-8338-f590944df999,What is the person across doing?,The person is holding and possibly organizing cards.,"The person across is playing a card game, specifically the 'Clue' card game.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1104,2bb31b69-fcda-4f54-8338-f590944df999,What follow-up activity to shuffling is likely?,Dealing the cards to players.,The follow-up activity to shuffling is likely the person in the pink shirt and blue jacket continuing to shuffle the deck of cards.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1105,2bb31b69-fcda-4f54-8338-f590944df999,Is there more than one participant in the card activity?,Yes.,"Yes, there is another person partially visible in the frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1106,2bb31b69-fcda-4f54-8338-f590944df999,Is any reading material involved in the activity?,"Yes, there's a piece of paper being held.","Yes, there is a book visible on the floor near the person.",Whether Something Happened(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
1107,2bb31b69-fcda-4f54-8338-f590944df999,Are any electronic devices being used in the game?,No visible electronic devices are used.,"Yes, a small electronic device is being used to play the game.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1108,2bb31b69-fcda-4f54-8338-f590944df999,Has any card been laid out on the floor?,"No, they're being held or shuffled.","Yes, a card has been laid out on the floor.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1109,2bb31b69-fcda-4f54-8338-f590944df999,What activity is taking place in the room?,Playing poker.,"The activity taking place in the room is a card game, with one person holding cards and another person gesturing towards them.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1110,2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of this clip?,"Indoors, in a room.","The setting of this clip is a cozy living room with wooden flooring, featuring a patterned rug on the floor. There are various items scattered around, including playing cards and some papers or documents.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1111,2bb31b69-fcda-4f54-8338-f590944df999,What objects are visible in the scene?,"Cards, a carpet, and furniture.","A colorful patterned rug, a leopard-print shoe, and some scattered papers are visible in the scene.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1112,2bb31b69-fcda-4f54-8338-f590944df999,Describe the atmosphere of the room.,Casual and leisurely.,"The room has a cozy and casual atmosphere, with wooden flooring, a patterned rug on the floor, various items scattered around, including a leopard print blanket, a pair of brown shoes, and some papers. The lighting is warm and ambient, contributing to the relaxed setting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1113,2bb31b69-fcda-4f54-8338-f590944df999,What precedes the dealing of cards in poker?,Reshuffling the cards.,"The video begins with a person sitting on the floor, holding a deck of cards and appearing to be in the middle of dealing them.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1114,2bb31b69-fcda-4f54-8338-f590944df999,Did someone shuffle cards in this video?,Yes.,"Yes, someone in the video is seen shuffling cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1115,2bb31b69-fcda-4f54-8338-f590944df999,Is the room set up for a large gathering?,No.,"Yes, the room is set up for a large gathering with multiple people present.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1116,2bb31b69-fcda-4f54-8338-f590944df999,Are the individuals standing in this video?,No.,"No, the individuals are sitting on the floor in this video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1117,2bb31b69-fcda-4f54-8338-f590944df999,Was the deck reshuffled before playing the cards?,Yes.,"Yes, the deck was reshuffled before playing the cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1118,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before picking up the cards?,The cards are spread on floor.,"Just before picking up the cards, a hand appears from the right side of the frame, holding two playing cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1119,2bb31b69-fcda-4f54-8338-f590944df999,What action occurs before the deck is seen in a unified stack?,Separate the cards.,"Before the deck is seen in a unified stack, the person places their hand on the table and gestures towards it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1120,2bb31b69-fcda-4f54-8338-f590944df999,What is visible before I separate cards?,Floor and unorganized cards.,"Before I separate cards, there are several playing cards visible on the floor.",What event order,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1121,2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of the current video clip?,A room with two people playing cards.,"The setting of the current video clip is a cozy living room with wooden flooring, where two people are engaged in playing cards.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1122,2bb31b69-fcda-4f54-8338-f590944df999,What objects are prominent in the video scene?,"Playing cards, a phone, and a paper.","The prominent objects in the video scene include a colorful patterned rug, various playing cards spread out on it, and some papers.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
1123,2bb31b69-fcda-4f54-8338-f590944df999,How would you characterize the atmosphere in the video?,Casual and leisurely.,"The atmosphere in the video is casual and relaxed, with a focus on leisurely activities such as playing cards.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1124,2bb31b69-fcda-4f54-8338-f590944df999,What actions are being performed in the video clip?,"Shuffling, picking, and playing cards.","The actions performed in the video clip include a person holding and examining cards, another person reading from a card, and one person making hand gestures.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1125,2bb31b69-fcda-4f54-8338-f590944df999,Did the individuals reshuffle the cards in the video?,Yes.,"Yes, the individuals reshuffled the cards in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1126,2bb31b69-fcda-4f54-8338-f590944df999,Was a phone used during the gameplay?,Yes.,"Yes, a phone was used during the gameplay.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1127,2bb31b69-fcda-4f54-8338-f590944df999,Was a new game started in the video clip?,Yes.,"Yes, a new game was started in the video clip.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1128,2bb31b69-fcda-4f54-8338-f590944df999,Did the scene capture any form of disagreement?,No.,"No, the scene does not capture any form of disagreement.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1129,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game started before the cards are reshuffled?",No.,"Yes, the poker game is started before the cards are reshuffled.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1130,2bb31b69-fcda-4f54-8338-f590944df999,Is the deck spread out on the floor after picking a card?,Yes.,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1131,2bb31b69-fcda-4f54-8338-f590944df999,Does the card shuffling happen before sitting on the floor?,No.,"Yes, the card shuffling happens before sitting on the floor.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1132,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the card game initiated before sitting with the lady?",No.,"Yes, the card game is initiated before sitting with the lady.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1133,2bb31b69-fcda-4f54-8338-f590944df999,What happens before the poker game is played in the video?,Cards are picked.,"Before the poker game is played, the person is seen sitting on a patterned rug with playing cards spread out in front of them.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
1134,2bb31b69-fcda-4f54-8338-f590944df999,What occurs right before reshuffling the cards?,I sit with the lady.,"A hand appears, holding a card and gesturing towards the cards.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1135,2bb31b69-fcda-4f54-8338-f590944df999,What is done just before spreading the cards on the floor?,Cards are picked.,"Just before spreading the cards on the floor, a hand is seen holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1136,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did I play cards before shuffling them?",No.,"Yes, you played cards before shuffling them.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1137,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did I shuffle the cards before picking them?",Yes.,"Yes, the person in the video is seen picking up a card from the deck and then shuffling it before continuing to pick cards.",Order Judging(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1138,2bb31b69-fcda-4f54-8338-f590944df999,What is the action before reshuffling the cards in the video?,Separating the cards.,"Before reshuffling, the person is seen holding a card and looking at it intently.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1139,2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of the video?,A room with two people playing poker.,"The setting of the video is a cozy living room with a wooden floor, where two people are engaged in playing cards.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1140,2bb31b69-fcda-4f54-8338-f590944df999,What objects are present in the scene?,"Cards, a tablecloth, and personal items on the floor.","The objects present in the scene include a deck of playing cards, a smartphone, and some papers.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1141,2bb31b69-fcda-4f54-8338-f590944df999,What is the main focus of the camera?,The poker game and the players' actions.,"The main focus of the camera is on a person playing cards, with their hands moving and adjusting the cards.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1142,2bb31b69-fcda-4f54-8338-f590944df999,What stage of the game is shown?,"The preparation phase, shuffling and dealing cards.","The stage of the game shown is where one player is holding a card and appears to be in the process of making a move, possibly dealing cards or preparing for another action.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1143,2bb31b69-fcda-4f54-8338-f590944df999,Capture the essence of the action in a short phrase.,An intense poker game in progress.,"A person is seen holding a smartphone, possibly taking a selfie or recording the game.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1144,2bb31b69-fcda-4f54-8338-f590944df999,Did the person shuffle the cards more than once?,Yes.,"Yes, the person shuffled the cards multiple times.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1145,2bb31b69-fcda-4f54-8338-f590944df999,Is there another activity besides poker being portrayed?,No.,"Yes, there is another activity portrayed in the video where a person is seen holding and interacting with a smartphone.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1146,2bb31b69-fcda-4f54-8338-f590944df999,Are both players sitting on chairs?,"No, they are sitting on the floor.","No, only one player is sitting on a chair.",Whether Something Happened(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
1147,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the card reshuffling performed before picking the cards?",No,"Yes, the card reshuffling is performed before picking the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1148,2bb31b69-fcda-4f54-8338-f590944df999,Is the lady X present in the room before I reshuffle the cards?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1149,2bb31b69-fcda-4f54-8338-f590944df999,Do I play the cards before lady X picks her phone?,No,"No, the video does not show any action of playing the cards before lady X picks her phone.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1150,2bb31b69-fcda-4f54-8338-f590944df999,Are the cards picked before they are played?,Yes,"Yes, the cards are picked before they are played.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1151,2bb31b69-fcda-4f54-8338-f590944df999,What happens just before the cards are played in the video?,The cards are reshuffled.,"Just before the cards are played, a hand holding a white cup appears and takes a sip from it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1152,2bb31b69-fcda-4f54-8338-f590944df999,What do we see happening just before the cards are picked?,The cards are reshuffled.,"Just before the cards are picked, a hand holding a white cup appears and places it on the table.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1153,2bb31b69-fcda-4f54-8338-f590944df999,What action takes place before reshuffling the cards?,The cards are picked.,"Before reshuffling, the person in the purple shirt is seen holding a white cloth and appears to be preparing for the next round of cards.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1154,2bb31b69-fcda-4f54-8338-f590944df999,"Before the poker game begins, what is the last action performed?",The cards are reshuffled.,"The last action performed is the person in the purple shirt holding a white cup, possibly to take a sip.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1155,2bb31b69-fcda-4f54-8338-f590944df999,Did the card reshuffling happen before picking the cards?,No,"Yes, the card reshuffling happened before picking the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1156,2bb31b69-fcda-4f54-8338-f590944df999,Was playing cards done after picking the cards?,Yes,"Yes, after picking the cards, both hands were seen holding the playing cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1157,2bb31b69-fcda-4f54-8338-f590944df999,What happened just before playing poker cards?,Reshuffled the cards,"Just before playing poker cards, the person in the video was seen holding a white cup and gesturing with their hand.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1158,2bb31b69-fcda-4f54-8338-f590944df999,What occurs right before reshuffling the cards?,Picked the cards,"A hand holding a white cup appears, and the person shakes it to shake out any remaining cards.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1159,2bb31b69-fcda-4f54-8338-f590944df999,What action took place just before picking the cards?,Reshuffled the cards,"Just before picking the cards, a hand holding a white cup was seen reaching towards the playing cards.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1160,2bb31b69-fcda-4f54-8338-f590944df999,What environment is presented in the video?,A casual indoor space with a card game being played.,"The video is set in a cozy, indoor environment with a person sitting on the floor playing cards and a drink.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1161,2bb31b69-fcda-4f54-8338-f590944df999,What sequence of actions is depicted here?,"Selecting, organizing, and using cards in a game is depicted.","The sequence of actions depicted in the video is as follows: 1) The person holding a white cup sits on the floor, drinks from it, and then places their hands together. 2) Another person appears to be playing cards with them, while the first person continues to drink from the white cup. 3) The second person takes out a small object, possibly a card or a piece of paper, and starts examining it closely.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1162,2bb31b69-fcda-4f54-8338-f590944df999,How are the participants utilizing the items?,They are using cards for a recreational activity.,"The participants are using the items to engage in a card game, with one person holding cards and another holding a smartphone.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1163,2bb31b69-fcda-4f54-8338-f590944df999,Is there a competitive game being played in this scene?,Yes.,"Yes, there is a card game being played and one of the players is holding cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1164,2bb31b69-fcda-4f54-8338-f590944df999,Has any card been placed face-up on the carpet?,Yes.,"Yes, a card has been placed face-up on the carpet.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1165,2bb31b69-fcda-4f54-8338-f590944df999,Are there drinks present on the floor beside the players?,Yes.,"Yes, there are drinks present on the floor beside the players.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1166,2bb31b69-fcda-4f54-8338-f590944df999,Is there a document visible on the floor?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1167,2bb31b69-fcda-4f54-8338-f590944df999,Are both participants actively selecting cards?,Yes.,"Yes, both participants are actively selecting cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1168,2bb31b69-fcda-4f54-8338-f590944df999,Is the poker game played before reshuffling the cards?,No,"Yes, the poker game is played before reshuffling the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1169,2bb31b69-fcda-4f54-8338-f590944df999,What action is performed immediately before reshuffling?,Picking the cards,"Before reshuffling, the person holding a card is seen placing it on top of another card.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1170,2bb31b69-fcda-4f54-8338-f590944df999,Was the poker card played after the cards were picked?,Yes.,"Yes, the cards were picked up from the table and placed on a card stand in front of the person holding the white cup.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1171,2bb31b69-fcda-4f54-8338-f590944df999,What action occurs before playing the card game?,Separating cards.,"Before playing the card game, a person is seen holding a white cup and drinking from it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1172,2bb31b69-fcda-4f54-8338-f590944df999,What is done just before reshuffling the cards?,Picking the cards.,"Just before reshuffling the cards, one of the hands is seen holding a card and appears to be counting or organizing it.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1173,2bb31b69-fcda-4f54-8338-f590944df999,What is the main setting of this scene?,The setting is a room where a poker card game is being played.,The main setting of this scene is a cozy living room where two people are engaged in playing cards.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1174,2bb31b69-fcda-4f54-8338-f590944df999,How many participants are involved in the card game?,There are two participants in the card game.,Two participants are involved in the card game.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1175,2bb31b69-fcda-4f54-8338-f590944df999,What objects are primarily visible on the table?,Visible objects include poker cards and scattered items.,The objects primarily visible on the table are playing cards and a glass.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1176,2bb31b69-fcda-4f54-8338-f590944df999,Describe the sequence of actions with the poker cards.,"The poker cards are picked up, shuffled, then played in turns.","The sequence of actions begins with the person holding a deck of cards, preparing to shuffle them. They then pick up a cup and take a sip from it while continuing to shuffle the cards. The person continues to shuffle the cards, occasionally looking at their hands as they do so. After finishing shuffling, they place the shuffled cards back on the table.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1177,2bb31b69-fcda-4f54-8338-f590944df999,Did I carry out a reshuffle of the poker cards?,Yes.,"Yes, you did.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1178,2bb31b69-fcda-4f54-8338-f590944df999,Was a complete poker game played in this clip?,Yes.,"Yes, the video shows a complete poker game being played by two individuals.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1179,2bb31b69-fcda-4f54-8338-f590944df999,Did the game involve more than two players?,No.,"Yes, the game involved more than two players.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1180,2bb31b69-fcda-4f54-8338-f590944df999,Did I participate in dealing the cards?,Yes.,"Yes, you participated in dealing the cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1181,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, did the card shuffling happen before playing the game?",Yes.,"Yes, the card shuffling happened before playing the game.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1182,2bb31b69-fcda-4f54-8338-f590944df999,Did the playing of poker cards occur before reshuffling the cards?,No.,"Yes, the playing of poker cards occurred before reshuffling the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1183,2bb31b69-fcda-4f54-8338-f590944df999,Did picking the cards happen after playing the card game?,No.,"Yes, the person holding the cards appears to be in the process of picking them up from the table.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1184,2bb31b69-fcda-4f54-8338-f590944df999,What happens just before playing the poker card game in the video?,Reshuffling the cards.,"Just before playing the poker card game, the person holding the cup takes a sip from it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1185,2bb31b69-fcda-4f54-8338-f590944df999,What occurs directly before playing the card game?,Separating the cards.,"Before playing the card game, a person is seen holding a cup and drinking from it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1186,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, was the poker card played before they were reshuffled?",No,"Yes, the poker card was played before they were reshuffled.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1187,2bb31b69-fcda-4f54-8338-f590944df999,"In the clip, was the poker card reshuffled after card separation?",Yes,"Yes, the poker card was reshuffled after card separation.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1188,2bb31b69-fcda-4f54-8338-f590944df999,What occurs just before playing the poker card in the video?,Reshuffling the cards,"Just before playing the poker card, the person is seen holding a cup and drinking from it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1189,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, what event precedes playing the card game?",Separating cards,"The event that precedes playing the card game is a person holding money and a cup, possibly preparing to play or having just finished.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1190,2bb31b69-fcda-4f54-8338-f590944df999,What does this video clip depict in the room scene?,The video shows a card game session in a room.,"The video clip depicts a person sitting on the floor in a room, playing cards with money.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
